FieldID,date,NDVI
WC25,2006-02-24,
WC16,2006-02-24,
WC15,2006-02-24,
NW1,2006-02-24,
NW2,2006-02-24,
NW3,2006-02-24,
NW4,2006-02-24,
NW5,2006-02-24,
WC23,2006-02-24,
WC22,2006-02-24,
WC24,2006-02-24,
NC2,2006-02-24,0.1974190127078304
NC1,2006-02-24,0.1375868284250548
WC21,2006-02-24,
WC13,2006-02-24,
WC9,2006-02-24,
SW1,2006-02-24,
SW2,2006-02-24,
WC10,2006-02-24,
WC14,2006-02-24,
WC7,2006-02-24,
WC27,2006-02-24,
WC1,2006-03-12,
WC2,2006-03-12,
WC3,2006-03-12,
WC6,2006-03-12,
WC4,2006-03-12,
WC5,2006-03-12,
WC26,2006-03-12,
SW4,2006-03-12,
NW6,2006-03-12,
NW7,2006-03-12,
NB1,2006-03-12,
WC20,2006-03-12,
WC19,2006-03-12,
SW3,2006-03-12,
WC18,2006-03-12,
WC17,2006-03-12,
SW5,2006-03-12,
SW6,2006-03-12,
WC12,2006-03-12,
WC8,2006-03-12,
WC11,2006-03-12,
WC25,2006-03-12,
WC16,2006-03-12,
WC15,2006-03-12,
NW1,2006-03-12,
NW2,2006-03-12,
NW3,2006-03-12,
NW4,2006-03-12,
NW5,2006-03-12,
WC23,2006-03-12,
WC22,2006-03-12,
WC24,2006-03-12,
NC2,2006-03-12,
NC1,2006-03-12,
WC21,2006-03-12,
WC13,2006-03-12,
WC9,2006-03-12,
SW1,2006-03-12,
SW2,2006-03-12,
WC10,2006-03-12,
WC14,2006-03-12,
WC7,2006-03-12,
WC27,2006-03-12,
WC1,2006-04-13,
WC2,2006-04-13,
WC3,2006-04-13,
WC6,2006-04-13,
WC4,2006-04-13,
WC5,2006-04-13,
WC26,2006-04-13,
SW4,2006-04-13,
NW6,2006-04-13,
NW7,2006-04-13,
NB1,2006-04-13,
WC20,2006-04-13,
WC19,2006-04-13,
SW3,2006-04-13,
WC18,2006-04-13,
WC17,2006-04-13,
SW5,2006-04-13,
SW6,2006-04-13,
WC12,2006-04-13,
WC8,2006-04-13,
WC11,2006-04-13,
WC25,2006-04-13,
WC16,2006-04-13,
WC15,2006-04-13,
NW1,2006-04-13,
NW2,2006-04-13,
NW3,2006-04-13,
NW4,2006-04-13,
NW5,2006-04-13,
WC23,2006-04-13,
WC22,2006-04-13,
WC24,2006-04-13,
NC2,2006-04-13,0.6962245036820157
NC1,2006-04-13,0.17153318631084544
WC21,2006-04-13,
WC13,2006-04-13,
WC9,2006-04-13,
SW1,2006-04-13,
SW2,2006-04-13,
WC10,2006-04-13,
WC14,2006-04-13,
WC7,2006-04-13,
WC27,2006-04-13,
WC1,2006-05-31,
WC2,2006-05-31,
WC3,2006-05-31,
WC6,2006-05-31,
WC4,2006-05-31,
WC5,2006-05-31,
WC26,2006-05-31,
SW4,2006-05-31,
NW6,2006-05-31,
NW7,2006-05-31,
NB1,2006-05-31,
WC20,2006-05-31,
WC19,2006-05-31,
SW3,2006-05-31,
WC18,2006-05-31,
WC17,2006-05-31,
SW5,2006-05-31,
SW6,2006-05-31,
WC12,2006-05-31,
WC8,2006-05-31,
WC11,2006-05-31,
WC25,2006-05-31,
WC16,2006-05-31,
WC15,2006-05-31,
NW1,2006-05-31,
NW2,2006-05-31,
NW3,2006-05-31,
NW4,2006-05-31,
NW5,2006-05-31,
WC23,2006-05-31,
WC22,2006-05-31,
WC24,2006-05-31,
NC2,2006-05-31,0.6764975522954052
NC1,2006-05-31,0.2753069736099674
WC21,2006-05-31,
WC13,2006-05-31,
WC9,2006-05-31,
SW1,2006-05-31,
SW2,2006-05-31,
WC10,2006-05-31,
WC14,2006-05-31,
WC7,2006-05-31,
WC27,2006-05-31,
WC1,2006-06-16,
WC2,2006-06-16,
WC3,2006-06-16,
WC6,2006-06-16,
WC4,2006-06-16,
WC5,2006-06-16,
WC26,2006-06-16,
SW4,2006-06-16,
NW6,2006-06-16,
NW7,2006-06-16,
NB1,2006-06-16,
WC20,2006-06-16,
WC19,2006-06-16,
SW3,2006-06-16,
WC18,2006-06-16,
WC17,2006-06-16,
SW5,2006-06-16,
SW6,2006-06-16,
WC12,2006-06-16,
WC8,2006-06-16,
WC11,2006-06-16,
WC25,2006-06-16,
WC16,2006-06-16,
WC15,2006-06-16,
NW1,2006-06-16,
NW2,2006-06-16,
NW3,2006-06-16,
NW4,2006-06-16,
NW5,2006-06-16,
WC23,2006-06-16,
WC22,2006-06-16,
WC24,2006-06-16,
NC2,2006-06-16,0.27550115068328734
NC1,2006-06-16,0.48640888346853417
WC21,2006-06-16,
WC13,2006-06-16,
WC9,2006-06-16,
SW1,2006-06-16,
SW2,2006-06-16,
WC10,2006-06-16,
WC14,2006-06-16,
WC7,2006-06-16,
WC27,2006-06-16,
WC1,2006-07-02,
WC2,2006-07-02,
WC3,2006-07-02,
WC6,2006-07-02,
WC4,2006-07-02,
WC5,2006-07-02,
WC26,2006-07-02,
SW4,2006-07-02,
NW6,2006-07-02,
NW7,2006-07-02,
NB1,2006-07-02,
WC20,2006-07-02,
WC19,2006-07-02,
SW3,2006-07-02,
WC18,2006-07-02,
WC17,2006-07-02,
SW5,2006-07-02,
SW6,2006-07-02,
WC12,2006-07-02,
WC8,2006-07-02,
WC11,2006-07-02,
WC25,2006-07-02,
WC16,2006-07-02,
WC15,2006-07-02,
NW1,2006-07-02,
NW2,2006-07-02,
NW3,2006-07-02,
NW4,2006-07-02,
NW5,2006-07-02,
WC23,2006-07-02,
WC22,2006-07-02,
WC24,2006-07-02,
NC2,2006-07-02,0.7058589717869872
NC1,2006-07-02,0.6179370434293011
WC21,2006-07-02,
WC13,2006-07-02,
WC9,2006-07-02,
SW1,2006-07-02,
SW2,2006-07-02,
WC10,2006-07-02,
WC14,2006-07-02,
WC7,2006-07-02,
WC27,2006-07-02,
WC1,2006-07-18,
WC2,2006-07-18,
WC3,2006-07-18,
WC6,2006-07-18,
WC4,2006-07-18,
WC5,2006-07-18,
WC26,2006-07-18,
SW4,2006-07-18,
NW6,2006-07-18,
NW7,2006-07-18,
NB1,2006-07-18,
WC20,2006-07-18,
WC19,2006-07-18,
SW3,2006-07-18,
WC18,2006-07-18,
WC17,2006-07-18,
SW5,2006-07-18,
SW6,2006-07-18,
WC12,2006-07-18,
WC8,2006-07-18,
WC11,2006-07-18,
WC25,2006-07-18,
WC16,2006-07-18,
WC15,2006-07-18,
NW1,2006-07-18,
NW2,2006-07-18,
NW3,2006-07-18,
NW4,2006-07-18,
NW5,2006-07-18,
WC23,2006-07-18,
WC22,2006-07-18,
WC24,2006-07-18,
NC2,2006-07-18,0.2772908961038236
NC1,2006-07-18,0.6688927223433346
WC21,2006-07-18,
WC13,2006-07-18,
WC9,2006-07-18,
SW1,2006-07-18,
SW2,2006-07-18,
WC10,2006-07-18,
WC14,2006-07-18,
WC7,2006-07-18,
WC27,2006-07-18,
WC1,2006-08-03,
WC2,2006-08-03,
WC3,2006-08-03,
WC6,2006-08-03,
WC4,2006-08-03,
WC5,2006-08-03,
WC26,2006-08-03,
SW4,2006-08-03,
NW6,2006-08-03,
NW7,2006-08-03,
NB1,2006-08-03,
WC20,2006-08-03,
WC19,2006-08-03,
SW3,2006-08-03,
WC18,2006-08-03,
WC17,2006-08-03,
SW5,2006-08-03,
SW6,2006-08-03,
WC12,2006-08-03,
WC8,2006-08-03,
WC11,2006-08-03,
WC25,2006-08-03,
WC16,2006-08-03,
WC15,2006-08-03,
NW1,2006-08-03,
NW2,2006-08-03,
NW3,2006-08-03,
NW4,2006-08-03,
NW5,2006-08-03,
WC23,2006-08-03,
WC22,2006-08-03,
WC24,2006-08-03,
NC2,2006-08-03,0.74245379733809
NC1,2006-08-03,0.6585536354717788
WC21,2006-08-03,
WC13,2006-08-03,
WC9,2006-08-03,
SW1,2006-08-03,
SW2,2006-08-03,
WC10,2006-08-03,
WC14,2006-08-03,
WC7,2006-08-03,
WC27,2006-08-03,
WC1,2006-08-19,
WC2,2006-08-19,
WC3,2006-08-19,
WC6,2006-08-19,
WC4,2006-08-19,
WC5,2006-08-19,
WC26,2006-08-19,
SW4,2006-08-19,
NW6,2006-08-19,
NW7,2006-08-19,
NB1,2006-08-19,
WC20,2006-08-19,
WC19,2006-08-19,
SW3,2006-08-19,
WC18,2006-08-19,
WC17,2006-08-19,
SW5,2006-08-19,
SW6,2006-08-19,
WC12,2006-08-19,
WC8,2006-08-19,
WC11,2006-08-19,
WC25,2006-08-19,
WC16,2006-08-19,
WC15,2006-08-19,
NW1,2006-08-19,
NW2,2006-08-19,
NW3,2006-08-19,
NW4,2006-08-19,
NW5,2006-08-19,
WC23,2006-08-19,
WC22,2006-08-19,
WC24,2006-08-19,
NC2,2006-08-19,
NC1,2006-08-19,
WC21,2006-08-19,
WC13,2006-08-19,
WC9,2006-08-19,
SW1,2006-08-19,
SW2,2006-08-19,
WC10,2006-08-19,
WC14,2006-08-19,
WC7,2006-08-19,
WC27,2006-08-19,
WC1,2006-09-04,
WC2,2006-09-04,
WC3,2006-09-04,
WC6,2006-09-04,
WC4,2006-09-04,
WC5,2006-09-04,
WC26,2006-09-04,
SW4,2006-09-04,
NW6,2006-09-04,
NW7,2006-09-04,
NB1,2006-09-04,
WC20,2006-09-04,
WC19,2006-09-04,
SW3,2006-09-04,
WC18,2006-09-04,
WC17,2006-09-04,
SW5,2006-09-04,
SW6,2006-09-04,
WC12,2006-09-04,
WC8,2006-09-04,
WC11,2006-09-04,
WC25,2006-09-04,
WC16,2006-09-04,
WC15,2006-09-04,
NW1,2006-09-04,
NW2,2006-09-04,
NW3,2006-09-04,
NW4,2006-09-04,
NW5,2006-09-04,
WC23,2006-09-04,
WC22,2006-09-04,
WC24,2006-09-04,
NC2,2006-09-04,0.7260667298928134
NC1,2006-09-04,0.4624418914297566
WC21,2006-09-04,
WC13,2006-09-04,
WC9,2006-09-04,
SW1,2006-09-04,
SW2,2006-09-04,
WC10,2006-09-04,
WC14,2006-09-04,
WC7,2006-09-04,
WC27,2006-09-04,
WC1,2006-09-20,
WC2,2006-09-20,
WC3,2006-09-20,
WC6,2006-09-20,
WC4,2006-09-20,
WC5,2006-09-20,
WC26,2006-09-20,
SW4,2006-09-20,
NW6,2006-09-20,
NW7,2006-09-20,
NB1,2006-09-20,
WC20,2006-09-20,
WC19,2006-09-20,
SW3,2006-09-20,
WC18,2006-09-20,
WC17,2006-09-20,
SW5,2006-09-20,
SW6,2006-09-20,
WC12,2006-09-20,
WC8,2006-09-20,
WC11,2006-09-20,
WC25,2006-09-20,
WC16,2006-09-20,
WC15,2006-09-20,
NW1,2006-09-20,
NW2,2006-09-20,
NW3,2006-09-20,
NW4,2006-09-20,
NW5,2006-09-20,
WC23,2006-09-20,
WC22,2006-09-20,
WC24,2006-09-20,
NC2,2006-09-20,0.7327749937572816
NC1,2006-09-20,0.24047958734725505
WC21,2006-09-20,
WC13,2006-09-20,
WC9,2006-09-20,
SW1,2006-09-20,
SW2,2006-09-20,
WC10,2006-09-20,
WC14,2006-09-20,
WC7,2006-09-20,
WC27,2006-09-20,
WC1,2006-10-06,
WC2,2006-10-06,
WC3,2006-10-06,
WC6,2006-10-06,
WC4,2006-10-06,
WC5,2006-10-06,
WC26,2006-10-06,
SW4,2006-10-06,
NW6,2006-10-06,
NW7,2006-10-06,
NB1,2006-10-06,
WC20,2006-10-06,
WC19,2006-10-06,
SW3,2006-10-06,
WC18,2006-10-06,
WC17,2006-10-06,
SW5,2006-10-06,
SW6,2006-10-06,
WC12,2006-10-06,
WC8,2006-10-06,
WC11,2006-10-06,
WC25,2006-10-06,
WC16,2006-10-06,
WC15,2006-10-06,
NW1,2006-10-06,
NW2,2006-10-06,
NW3,2006-10-06,
NW4,2006-10-06,
NW5,2006-10-06,
WC23,2006-10-06,
WC22,2006-10-06,
WC24,2006-10-06,
NC2,2006-10-06,0.3330656011212078
NC1,2006-10-06,
WC21,2006-10-06,
WC13,2006-10-06,
WC9,2006-10-06,
SW1,2006-10-06,
SW2,2006-10-06,
WC10,2006-10-06,
WC14,2006-10-06,
WC7,2006-10-06,
WC27,2006-10-06,
WC1,2006-10-22,
WC2,2006-10-22,
WC3,2006-10-22,
WC6,2006-10-22,
WC4,2006-10-22,
WC5,2006-10-22,
WC26,2006-10-22,
SW4,2006-10-22,
NW6,2006-10-22,
NW7,2006-10-22,
NB1,2006-10-22,
WC20,2006-10-22,
WC19,2006-10-22,
SW3,2006-10-22,
WC18,2006-10-22,
WC17,2006-10-22,
SW5,2006-10-22,
SW6,2006-10-22,
WC12,2006-10-22,
WC8,2006-10-22,
WC11,2006-10-22,
WC25,2006-10-22,
WC16,2006-10-22,
WC15,2006-10-22,
NW1,2006-10-22,
NW2,2006-10-22,
NW3,2006-10-22,
NW4,2006-10-22,
NW5,2006-10-22,
WC23,2006-10-22,
WC22,2006-10-22,
WC24,2006-10-22,
NC2,2006-10-22,0.4889114583898702
NC1,2006-10-22,0.12054657728296515
WC21,2006-10-22,
WC13,2006-10-22,
WC9,2006-10-22,
SW1,2006-10-22,
SW2,2006-10-22,
WC10,2006-10-22,
WC14,2006-10-22,
WC7,2006-10-22,
WC27,2006-10-22,
WC1,2006-11-07,
WC2,2006-11-07,
WC3,2006-11-07,
WC6,2006-11-07,
WC4,2006-11-07,
WC5,2006-11-07,
WC26,2006-11-07,
SW4,2006-11-07,
NW6,2006-11-07,
NW7,2006-11-07,
NB1,2006-11-07,
WC20,2006-11-07,
WC19,2006-11-07,
SW3,2006-11-07,
WC18,2006-11-07,
WC17,2006-11-07,
SW5,2006-11-07,
SW6,2006-11-07,
WC12,2006-11-07,
WC8,2006-11-07,
WC11,2006-11-07,
WC25,2006-11-07,
WC16,2006-11-07,
WC15,2006-11-07,
NW1,2006-11-07,
NW2,2006-11-07,
NW3,2006-11-07,
NW4,2006-11-07,
NW5,2006-11-07,
WC23,2006-11-07,
WC22,2006-11-07,
WC24,2006-11-07,
NC2,2006-11-07,
NC1,2006-11-07,
WC21,2006-11-07,
WC13,2006-11-07,
WC9,2006-11-07,
SW1,2006-11-07,
SW2,2006-11-07,
WC10,2006-11-07,
WC14,2006-11-07,
WC7,2006-11-07,
WC27,2006-11-07,
WC1,2006-11-23,
WC2,2006-11-23,
WC3,2006-11-23,
WC6,2006-11-23,
WC4,2006-11-23,
WC5,2006-11-23,
WC26,2006-11-23,
SW4,2006-11-23,
NW6,2006-11-23,
NW7,2006-11-23,
NB1,2006-11-23,
WC20,2006-11-23,
WC19,2006-11-23,
SW3,2006-11-23,
WC18,2006-11-23,
WC17,2006-11-23,
SW5,2006-11-23,
SW6,2006-11-23,
WC12,2006-11-23,
WC8,2006-11-23,
WC11,2006-11-23,
WC25,2006-11-23,
WC16,2006-11-23,
WC15,2006-11-23,
NW1,2006-11-23,
NW2,2006-11-23,
NW3,2006-11-23,
NW4,2006-11-23,
NW5,2006-11-23,
WC23,2006-11-23,
WC22,2006-11-23,
WC24,2006-11-23,
NC2,2006-11-23,
NC1,2006-11-23,
WC21,2006-11-23,
WC13,2006-11-23,
WC9,2006-11-23,
SW1,2006-11-23,
SW2,2006-11-23,
WC10,2006-11-23,
WC14,2006-11-23,
WC7,2006-11-23,
WC27,2006-11-23,
WC1,2006-12-09,
WC2,2006-12-09,
WC3,2006-12-09,
WC6,2006-12-09,
WC4,2006-12-09,
WC5,2006-12-09,
WC26,2006-12-09,
SW4,2006-12-09,
NW6,2006-12-09,
NW7,2006-12-09,
NB1,2006-12-09,
WC20,2006-12-09,
WC19,2006-12-09,
SW3,2006-12-09,
WC18,2006-12-09,
WC17,2006-12-09,
SW5,2006-12-09,
SW6,2006-12-09,
WC12,2006-12-09,
WC8,2006-12-09,
WC11,2006-12-09,
WC25,2006-12-09,
WC16,2006-12-09,
WC15,2006-12-09,
NW1,2006-12-09,
NW2,2006-12-09,
NW3,2006-12-09,
NW4,2006-12-09,
NW5,2006-12-09,
WC23,2006-12-09,
WC22,2006-12-09,
WC24,2006-12-09,
NC2,2006-12-09,0.3507640995161204
NC1,2006-12-09,0.18642156143664698
WC21,2006-12-09,
WC13,2006-12-09,
WC9,2006-12-09,
SW1,2006-12-09,
SW2,2006-12-09,
WC10,2006-12-09,
WC14,2006-12-09,
WC7,2006-12-09,
WC27,2006-12-09,
WC1,2006-12-25,
WC2,2006-12-25,
WC3,2006-12-25,
WC6,2006-12-25,
WC4,2006-12-25,
WC5,2006-12-25,
WC26,2006-12-25,
SW4,2006-12-25,
NW6,2006-12-25,
NW7,2006-12-25,
NB1,2006-12-25,
WC20,2006-12-25,
WC19,2006-12-25,
SW3,2006-12-25,
WC18,2006-12-25,
WC17,2006-12-25,
SW5,2006-12-25,
SW6,2006-12-25,
WC12,2006-12-25,
WC8,2006-12-25,
WC11,2006-12-25,
WC25,2006-12-25,
WC16,2006-12-25,
WC15,2006-12-25,
NW1,2006-12-25,
NW2,2006-12-25,
NW3,2006-12-25,
NW4,2006-12-25,
NW5,2006-12-25,
WC23,2006-12-25,
WC22,2006-12-25,
WC24,2006-12-25,
NC2,2006-12-25,0.2797120560955158
NC1,2006-12-25,0.20251501699141378
WC21,2006-12-25,
WC13,2006-12-25,
WC9,2006-12-25,
SW1,2006-12-25,
SW2,2006-12-25,
WC10,2006-12-25,
WC14,2006-12-25,
WC7,2006-12-25,
WC27,2006-12-25,
WC1,2007-01-26,
WC2,2007-01-26,
WC3,2007-01-26,
WC6,2007-01-26,
WC4,2007-01-26,
WC5,2007-01-26,
WC26,2007-01-26,
SW4,2007-01-26,
NW6,2007-01-26,
NW7,2007-01-26,
NB1,2007-01-26,
WC20,2007-01-26,
WC19,2007-01-26,
SW3,2007-01-26,
WC18,2007-01-26,
WC17,2007-01-26,
SW5,2007-01-26,
SW6,2007-01-26,
WC12,2007-01-26,
WC8,2007-01-26,
WC11,2007-01-26,
WC25,2007-01-26,
WC16,2007-01-26,
WC15,2007-01-26,
NW1,2007-01-26,
NW2,2007-01-26,
NW3,2007-01-26,
NW4,2007-01-26,
NW5,2007-01-26,
WC23,2007-01-26,
WC22,2007-01-26,
WC24,2007-01-26,
NC2,2007-01-26,0.008821159345155035
NC1,2007-01-26,-0.013980513612192576
WC21,2007-01-26,
WC13,2007-01-26,
WC9,2007-01-26,
SW1,2007-01-26,
SW2,2007-01-26,
WC10,2007-01-26,
WC14,2007-01-26,
WC7,2007-01-26,
WC27,2007-01-26,
WC1,2007-02-27,
WC2,2007-02-27,
WC3,2007-02-27,
WC6,2007-02-27,
WC4,2007-02-27,
WC5,2007-02-27,
WC26,2007-02-27,
SW4,2007-02-27,
NW6,2007-02-27,
NW7,2007-02-27,
NB1,2007-02-27,
WC20,2007-02-27,
WC19,2007-02-27,
SW3,2007-02-27,
WC18,2007-02-27,
WC17,2007-02-27,
SW5,2007-02-27,
SW6,2007-02-27,
WC12,2007-02-27,
WC8,2007-02-27,
WC11,2007-02-27,
WC25,2007-02-27,
WC16,2007-02-27,
WC15,2007-02-27,
NW1,2007-02-27,
NW2,2007-02-27,
NW3,2007-02-27,
NW4,2007-02-27,
NW5,2007-02-27,
WC23,2007-02-27,
WC22,2007-02-27,
WC24,2007-02-27,
NC2,2007-02-27,0.17546198100950836
NC1,2007-02-27,0.16669053239090698
WC21,2007-02-27,
WC13,2007-02-27,
WC9,2007-02-27,
SW1,2007-02-27,
SW2,2007-02-27,
WC10,2007-02-27,
WC14,2007-02-27,
WC7,2007-02-27,
WC27,2007-02-27,
WC1,2007-03-15,
WC2,2007-03-15,
WC3,2007-03-15,
WC6,2007-03-15,
WC4,2007-03-15,
WC5,2007-03-15,
WC26,2007-03-15,
SW4,2007-03-15,
NW6,2007-03-15,
NW7,2007-03-15,
NB1,2007-03-15,
WC20,2007-03-15,
WC19,2007-03-15,
SW3,2007-03-15,
WC18,2007-03-15,
WC17,2007-03-15,
SW5,2007-03-15,
SW6,2007-03-15,
WC12,2007-03-15,
WC8,2007-03-15,
WC11,2007-03-15,
WC25,2007-03-15,
WC16,2007-03-15,
WC15,2007-03-15,
NW1,2007-03-15,
NW2,2007-03-15,
NW3,2007-03-15,
NW4,2007-03-15,
NW5,2007-03-15,
WC23,2007-03-15,
WC22,2007-03-15,
WC24,2007-03-15,
NC2,2007-03-15,0.20473178226204733
NC1,2007-03-15,0.22119128005633026
WC21,2007-03-15,
WC13,2007-03-15,
WC9,2007-03-15,
SW1,2007-03-15,
SW2,2007-03-15,
WC10,2007-03-15,
WC14,2007-03-15,
WC7,2007-03-15,
WC27,2007-03-15,
WC1,2007-04-16,
WC2,2007-04-16,
WC3,2007-04-16,
WC6,2007-04-16,
WC4,2007-04-16,
WC5,2007-04-16,
WC26,2007-04-16,
SW4,2007-04-16,
NW6,2007-04-16,
NW7,2007-04-16,
NB1,2007-04-16,
WC20,2007-04-16,
WC19,2007-04-16,
SW3,2007-04-16,
WC18,2007-04-16,
WC17,2007-04-16,
SW5,2007-04-16,
SW6,2007-04-16,
WC12,2007-04-16,
WC8,2007-04-16,
WC11,2007-04-16,
WC25,2007-04-16,
WC16,2007-04-16,
WC15,2007-04-16,
NW1,2007-04-16,
NW2,2007-04-16,
NW3,2007-04-16,
NW4,2007-04-16,
NW5,2007-04-16,
WC23,2007-04-16,
WC22,2007-04-16,
WC24,2007-04-16,
NC2,2007-04-16,0.26076313027812564
NC1,2007-04-16,0.5048923662968989
WC21,2007-04-16,
WC13,2007-04-16,
WC9,2007-04-16,
SW1,2007-04-16,
SW2,2007-04-16,
WC10,2007-04-16,
WC14,2007-04-16,
WC7,2007-04-16,
WC27,2007-04-16,
WC1,2007-05-02,
WC2,2007-05-02,
WC3,2007-05-02,
WC6,2007-05-02,
WC4,2007-05-02,
WC5,2007-05-02,
WC26,2007-05-02,
SW4,2007-05-02,
NW6,2007-05-02,
NW7,2007-05-02,
NB1,2007-05-02,
WC20,2007-05-02,
WC19,2007-05-02,
SW3,2007-05-02,
WC18,2007-05-02,
WC17,2007-05-02,
SW5,2007-05-02,
SW6,2007-05-02,
WC12,2007-05-02,
WC8,2007-05-02,
WC11,2007-05-02,
WC25,2007-05-02,
WC16,2007-05-02,
WC15,2007-05-02,
NW1,2007-05-02,
NW2,2007-05-02,
NW3,2007-05-02,
NW4,2007-05-02,
NW5,2007-05-02,
WC23,2007-05-02,
WC22,2007-05-02,
WC24,2007-05-02,
NC2,2007-05-02,0.47682825535296025
NC1,2007-05-02,0.5988144110194447
WC21,2007-05-02,
WC13,2007-05-02,
WC9,2007-05-02,
SW1,2007-05-02,
SW2,2007-05-02,
WC10,2007-05-02,
WC14,2007-05-02,
WC7,2007-05-02,
WC27,2007-05-02,
WC1,2007-05-18,
WC2,2007-05-18,
WC3,2007-05-18,
WC6,2007-05-18,
WC4,2007-05-18,
WC5,2007-05-18,
WC26,2007-05-18,
SW4,2007-05-18,
NW6,2007-05-18,
NW7,2007-05-18,
NB1,2007-05-18,
WC20,2007-05-18,
WC19,2007-05-18,
SW3,2007-05-18,
WC18,2007-05-18,
WC17,2007-05-18,
SW5,2007-05-18,
SW6,2007-05-18,
WC12,2007-05-18,
WC8,2007-05-18,
WC11,2007-05-18,
WC25,2007-05-18,
WC16,2007-05-18,
WC15,2007-05-18,
NW1,2007-05-18,
NW2,2007-05-18,
NW3,2007-05-18,
NW4,2007-05-18,
NW5,2007-05-18,
WC23,2007-05-18,
WC22,2007-05-18,
WC24,2007-05-18,
NC2,2007-05-18,0.5768814910688764
NC1,2007-05-18,0.7075740628927367
WC21,2007-05-18,
WC13,2007-05-18,
WC9,2007-05-18,
SW1,2007-05-18,
SW2,2007-05-18,
WC10,2007-05-18,
WC14,2007-05-18,
WC7,2007-05-18,
WC27,2007-05-18,
WC1,2007-06-19,
WC2,2007-06-19,
WC3,2007-06-19,
WC6,2007-06-19,
WC4,2007-06-19,
WC5,2007-06-19,
WC26,2007-06-19,
SW4,2007-06-19,
NW6,2007-06-19,
NW7,2007-06-19,
NB1,2007-06-19,
WC20,2007-06-19,
WC19,2007-06-19,
SW3,2007-06-19,
WC18,2007-06-19,
WC17,2007-06-19,
SW5,2007-06-19,
SW6,2007-06-19,
WC12,2007-06-19,
WC8,2007-06-19,
