FieldID,date,NDVI
WC5,2019-06-04,
WC26,2019-06-04,
SW4,2019-06-04,
NW6,2019-06-04,
NW7,2019-06-04,
NB1,2019-06-04,
WC20,2019-06-04,
WC19,2019-06-04,
SW3,2019-06-04,
WC18,2019-06-04,
WC17,2019-06-04,
SW5,2019-06-04,
SW6,2019-06-04,
WC12,2019-06-04,
WC8,2019-06-04,
WC11,2019-06-04,
WC25,2019-06-04,
WC16,2019-06-04,
WC15,2019-06-04,
NW1,2019-06-04,
NW2,2019-06-04,
NW3,2019-06-04,
NW4,2019-06-04,
NW5,2019-06-04,
WC23,2019-06-04,
WC22,2019-06-04,
WC24,2019-06-04,
NC2,2019-06-04,0.7766163473233463
NC1,2019-06-04,0.2655380157263519
WC21,2019-06-04,
WC13,2019-06-04,
WC9,2019-06-04,
SW1,2019-06-04,
SW2,2019-06-04,
WC10,2019-06-04,
WC14,2019-06-04,
WC7,2019-06-04,
WC27,2019-06-04,
WC1,2019-06-20,
WC2,2019-06-20,
WC3,2019-06-20,
WC6,2019-06-20,
WC4,2019-06-20,
WC5,2019-06-20,
WC26,2019-06-20,
SW4,2019-06-20,
NW6,2019-06-20,
NW7,2019-06-20,
NB1,2019-06-20,
WC20,2019-06-20,
WC19,2019-06-20,
SW3,2019-06-20,
WC18,2019-06-20,
WC17,2019-06-20,
SW5,2019-06-20,
SW6,2019-06-20,
WC12,2019-06-20,
WC8,2019-06-20,
WC11,2019-06-20,
WC25,2019-06-20,
WC16,2019-06-20,
WC15,2019-06-20,
NW1,2019-06-20,
NW2,2019-06-20,
NW3,2019-06-20,
NW4,2019-06-20,
NW5,2019-06-20,
WC23,2019-06-20,
WC22,2019-06-20,
WC24,2019-06-20,
NC2,2019-06-20,0.5632596075407125
NC1,2019-06-20,0.6443453231915589
WC21,2019-06-20,
WC13,2019-06-20,
WC9,2019-06-20,
SW1,2019-06-20,
SW2,2019-06-20,
WC10,2019-06-20,
WC14,2019-06-20,
WC7,2019-06-20,
WC27,2019-06-20,
WC1,2019-07-06,
WC2,2019-07-06,
WC3,2019-07-06,
WC6,2019-07-06,
WC4,2019-07-06,
WC5,2019-07-06,
WC26,2019-07-06,
SW4,2019-07-06,
NW6,2019-07-06,
NW7,2019-07-06,
NB1,2019-07-06,
WC20,2019-07-06,
WC19,2019-07-06,
SW3,2019-07-06,
WC18,2019-07-06,
WC17,2019-07-06,
SW5,2019-07-06,
SW6,2019-07-06,
WC12,2019-07-06,
WC8,2019-07-06,
WC11,2019-07-06,
WC25,2019-07-06,
WC16,2019-07-06,
WC15,2019-07-06,
NW1,2019-07-06,
NW2,2019-07-06,
NW3,2019-07-06,
NW4,2019-07-06,
NW5,2019-07-06,
WC23,2019-07-06,
WC22,2019-07-06,
WC24,2019-07-06,
NC2,2019-07-06,
NC1,2019-07-06,
WC21,2019-07-06,
WC13,2019-07-06,
WC9,2019-07-06,
SW1,2019-07-06,
SW2,2019-07-06,
WC10,2019-07-06,
WC14,2019-07-06,
WC7,2019-07-06,
WC27,2019-07-06,
WC1,2019-07-22,
WC2,2019-07-22,
WC3,2019-07-22,
WC6,2019-07-22,
WC4,2019-07-22,
WC5,2019-07-22,
WC26,2019-07-22,
SW4,2019-07-22,
NW6,2019-07-22,
NW7,2019-07-22,
NB1,2019-07-22,
WC20,2019-07-22,
WC19,2019-07-22,
SW3,2019-07-22,
WC18,2019-07-22,
WC17,2019-07-22,
SW5,2019-07-22,
SW6,2019-07-22,
WC12,2019-07-22,
WC8,2019-07-22,
WC11,2019-07-22,
WC25,2019-07-22,
WC16,2019-07-22,
WC15,2019-07-22,
NW1,2019-07-22,
NW2,2019-07-22,
NW3,2019-07-22,
NW4,2019-07-22,
NW5,2019-07-22,
WC23,2019-07-22,
WC22,2019-07-22,
WC24,2019-07-22,
NC2,2019-07-22,0.3591070045057705
NC1,2019-07-22,0.8167301180617185
WC21,2019-07-22,
WC13,2019-07-22,
WC9,2019-07-22,
SW1,2019-07-22,
SW2,2019-07-22,
WC10,2019-07-22,
WC14,2019-07-22,
WC7,2019-07-22,
WC27,2019-07-22,
WC1,2019-08-07,
WC2,2019-08-07,
WC3,2019-08-07,
WC6,2019-08-07,
WC4,2019-08-07,
WC5,2019-08-07,
WC26,2019-08-07,
SW4,2019-08-07,
NW6,2019-08-07,
NW7,2019-08-07,
NB1,2019-08-07,
WC20,2019-08-07,
WC19,2019-08-07,
SW3,2019-08-07,
WC18,2019-08-07,
WC17,2019-08-07,
SW5,2019-08-07,
SW6,2019-08-07,
WC12,2019-08-07,
WC8,2019-08-07,
WC11,2019-08-07,
WC25,2019-08-07,
WC16,2019-08-07,
WC15,2019-08-07,
NW1,2019-08-07,
NW2,2019-08-07,
NW3,2019-08-07,
NW4,2019-08-07,
NW5,2019-08-07,
WC23,2019-08-07,
WC22,2019-08-07,
WC24,2019-08-07,
NC2,2019-08-07,
NC1,2019-08-07,
WC21,2019-08-07,
WC13,2019-08-07,
WC9,2019-08-07,
SW1,2019-08-07,
SW2,2019-08-07,
WC10,2019-08-07,
WC14,2019-08-07,
WC7,2019-08-07,
WC27,2019-08-07,
WC1,2019-08-23,
WC2,2019-08-23,
WC3,2019-08-23,
WC6,2019-08-23,
WC4,2019-08-23,
WC5,2019-08-23,
WC26,2019-08-23,
SW4,2019-08-23,
NW6,2019-08-23,
NW7,2019-08-23,
NB1,2019-08-23,
WC20,2019-08-23,
WC19,2019-08-23,
SW3,2019-08-23,
WC18,2019-08-23,
WC17,2019-08-23,
SW5,2019-08-23,
SW6,2019-08-23,
WC12,2019-08-23,
WC8,2019-08-23,
WC11,2019-08-23,
WC25,2019-08-23,
WC16,2019-08-23,
WC15,2019-08-23,
NW1,2019-08-23,
NW2,2019-08-23,
NW3,2019-08-23,
NW4,2019-08-23,
NW5,2019-08-23,
WC23,2019-08-23,
WC22,2019-08-23,
WC24,2019-08-23,
NC2,2019-08-23,
NC1,2019-08-23,
WC21,2019-08-23,
WC13,2019-08-23,
WC9,2019-08-23,
SW1,2019-08-23,
SW2,2019-08-23,
WC10,2019-08-23,
WC14,2019-08-23,
WC7,2019-08-23,
WC27,2019-08-23,
WC1,2019-09-08,
WC2,2019-09-08,
WC3,2019-09-08,
WC6,2019-09-08,
WC4,2019-09-08,
WC5,2019-09-08,
WC26,2019-09-08,
SW4,2019-09-08,
NW6,2019-09-08,
NW7,2019-09-08,
NB1,2019-09-08,
WC20,2019-09-08,
WC19,2019-09-08,
SW3,2019-09-08,
WC18,2019-09-08,
WC17,2019-09-08,
SW5,2019-09-08,
SW6,2019-09-08,
WC12,2019-09-08,
WC8,2019-09-08,
WC11,2019-09-08,
WC25,2019-09-08,
WC16,2019-09-08,
WC15,2019-09-08,
NW1,2019-09-08,
NW2,2019-09-08,
NW3,2019-09-08,
NW4,2019-09-08,
NW5,2019-09-08,
WC23,2019-09-08,
WC22,2019-09-08,
WC24,2019-09-08,
NC2,2019-09-08,0.6035196663298495
NC1,2019-09-08,0.3348252101727986
WC21,2019-09-08,
WC13,2019-09-08,
WC9,2019-09-08,
SW1,2019-09-08,
SW2,2019-09-08,
WC10,2019-09-08,
WC14,2019-09-08,
WC7,2019-09-08,
WC27,2019-09-08,
WC1,2019-09-24,
WC2,2019-09-24,
WC3,2019-09-24,
WC6,2019-09-24,
WC4,2019-09-24,
WC5,2019-09-24,
WC26,2019-09-24,
SW4,2019-09-24,
NW6,2019-09-24,
NW7,2019-09-24,
NB1,2019-09-24,
WC20,2019-09-24,
WC19,2019-09-24,
SW3,2019-09-24,
WC18,2019-09-24,
WC17,2019-09-24,
SW5,2019-09-24,
SW6,2019-09-24,
WC12,2019-09-24,
WC8,2019-09-24,
WC11,2019-09-24,
WC25,2019-09-24,
WC16,2019-09-24,
WC15,2019-09-24,
NW1,2019-09-24,
NW2,2019-09-24,
NW3,2019-09-24,
NW4,2019-09-24,
NW5,2019-09-24,
WC23,2019-09-24,
WC22,2019-09-24,
WC24,2019-09-24,
NC2,2019-09-24,
NC1,2019-09-24,
WC21,2019-09-24,
WC13,2019-09-24,
WC9,2019-09-24,
SW1,2019-09-24,
SW2,2019-09-24,
WC10,2019-09-24,
WC14,2019-09-24,
WC7,2019-09-24,
WC27,2019-09-24,
WC1,2019-10-26,
WC2,2019-10-26,
WC3,2019-10-26,
WC6,2019-10-26,
WC4,2019-10-26,
WC5,2019-10-26,
WC26,2019-10-26,
SW4,2019-10-26,
NW6,2019-10-26,
NW7,2019-10-26,
NB1,2019-10-26,
WC20,2019-10-26,
WC19,2019-10-26,
SW3,2019-10-26,
WC18,2019-10-26,
WC17,2019-10-26,
SW5,2019-10-26,
SW6,2019-10-26,
WC12,2019-10-26,
WC8,2019-10-26,
WC11,2019-10-26,
WC25,2019-10-26,
WC16,2019-10-26,
WC15,2019-10-26,
NW1,2019-10-26,
NW2,2019-10-26,
NW3,2019-10-26,
NW4,2019-10-26,
NW5,2019-10-26,
WC23,2019-10-26,
WC22,2019-10-26,
WC24,2019-10-26,
NC2,2019-10-26,0.3312586730116406
NC1,2019-10-26,0.2661347586149347
WC21,2019-10-26,
WC13,2019-10-26,
WC9,2019-10-26,
SW1,2019-10-26,
SW2,2019-10-26,
WC10,2019-10-26,
WC14,2019-10-26,
WC7,2019-10-26,
WC27,2019-10-26,
WC1,2019-11-11,
WC2,2019-11-11,
WC3,2019-11-11,
WC6,2019-11-11,
WC4,2019-11-11,
WC5,2019-11-11,
WC26,2019-11-11,
SW4,2019-11-11,
NW6,2019-11-11,
NW7,2019-11-11,
NB1,2019-11-11,
WC20,2019-11-11,
WC19,2019-11-11,
SW3,2019-11-11,
WC18,2019-11-11,
WC17,2019-11-11,
SW5,2019-11-11,
SW6,2019-11-11,
WC12,2019-11-11,
WC8,2019-11-11,
WC11,2019-11-11,
WC25,2019-11-11,
WC16,2019-11-11,
WC15,2019-11-11,
NW1,2019-11-11,
NW2,2019-11-11,
NW3,2019-11-11,
NW4,2019-11-11,
NW5,2019-11-11,
WC23,2019-11-11,
WC22,2019-11-11,
WC24,2019-11-11,
NC2,2019-11-11,
NC1,2019-11-11,
WC21,2019-11-11,
WC13,2019-11-11,
WC9,2019-11-11,
SW1,2019-11-11,
SW2,2019-11-11,
WC10,2019-11-11,
WC14,2019-11-11,
WC7,2019-11-11,
WC27,2019-11-11,
WC1,2019-11-27,
WC2,2019-11-27,
WC3,2019-11-27,
WC6,2019-11-27,
WC4,2019-11-27,
WC5,2019-11-27,
WC26,2019-11-27,
SW4,2019-11-27,
NW6,2019-11-27,
NW7,2019-11-27,
NB1,2019-11-27,
WC20,2019-11-27,
WC19,2019-11-27,
SW3,2019-11-27,
WC18,2019-11-27,
WC17,2019-11-27,
SW5,2019-11-27,
SW6,2019-11-27,
WC12,2019-11-27,
WC8,2019-11-27,
WC11,2019-11-27,
WC25,2019-11-27,
WC16,2019-11-27,
WC15,2019-11-27,
NW1,2019-11-27,
NW2,2019-11-27,
NW3,2019-11-27,
NW4,2019-11-27,
NW5,2019-11-27,
WC23,2019-11-27,
WC22,2019-11-27,
WC24,2019-11-27,
NC2,2019-11-27,0.12868024476867546
NC1,2019-11-27,0.12153020537410805
WC21,2019-11-27,
WC13,2019-11-27,
WC9,2019-11-27,
SW1,2019-11-27,
SW2,2019-11-27,
WC10,2019-11-27,
WC14,2019-11-27,
WC7,2019-11-27,
WC27,2019-11-27,
WC1,2019-12-13,
WC2,2019-12-13,
WC3,2019-12-13,
WC6,2019-12-13,
WC4,2019-12-13,
WC5,2019-12-13,
WC26,2019-12-13,
SW4,2019-12-13,
NW6,2019-12-13,
NW7,2019-12-13,
NB1,2019-12-13,
WC20,2019-12-13,
WC19,2019-12-13,
SW3,2019-12-13,
WC18,2019-12-13,
WC17,2019-12-13,
SW5,2019-12-13,
SW6,2019-12-13,
WC12,2019-12-13,
WC8,2019-12-13,
WC11,2019-12-13,
WC25,2019-12-13,
WC16,2019-12-13,
WC15,2019-12-13,
NW1,2019-12-13,
NW2,2019-12-13,
NW3,2019-12-13,
NW4,2019-12-13,
NW5,2019-12-13,
WC23,2019-12-13,
WC22,2019-12-13,
WC24,2019-12-13,
NC2,2019-12-13,0.2748968843942366
NC1,2019-12-13,0.22738166055463105
WC21,2019-12-13,
WC13,2019-12-13,
WC9,2019-12-13,
SW1,2019-12-13,
SW2,2019-12-13,
WC10,2019-12-13,
WC14,2019-12-13,
WC7,2019-12-13,
WC27,2019-12-13,
WC1,2020-01-14,
WC2,2020-01-14,
WC3,2020-01-14,
WC6,2020-01-14,
WC4,2020-01-14,
WC5,2020-01-14,
WC26,2020-01-14,
SW4,2020-01-14,
NW6,2020-01-14,
NW7,2020-01-14,
NB1,2020-01-14,
WC20,2020-01-14,
WC19,2020-01-14,
SW3,2020-01-14,
WC18,2020-01-14,
WC17,2020-01-14,
SW5,2020-01-14,
SW6,2020-01-14,
WC12,2020-01-14,
WC8,2020-01-14,
WC11,2020-01-14,
WC25,2020-01-14,
WC16,2020-01-14,
WC15,2020-01-14,
NW1,2020-01-14,
NW2,2020-01-14,
NW3,2020-01-14,
NW4,2020-01-14,
NW5,2020-01-14,
WC23,2020-01-14,
WC22,2020-01-14,
WC24,2020-01-14,
NC2,2020-01-14,
NC1,2020-01-14,0.20221023841628627
WC21,2020-01-14,
WC13,2020-01-14,
WC9,2020-01-14,
SW1,2020-01-14,
SW2,2020-01-14,
WC10,2020-01-14,
WC14,2020-01-14,
WC7,2020-01-14,
WC27,2020-01-14,
WC1,2020-02-15,
WC2,2020-02-15,
WC3,2020-02-15,
WC6,2020-02-15,
WC4,2020-02-15,
WC5,2020-02-15,
WC26,2020-02-15,
SW4,2020-02-15,
NW6,2020-02-15,
NW7,2020-02-15,
NB1,2020-02-15,
WC20,2020-02-15,
WC19,2020-02-15,
SW3,2020-02-15,
WC18,2020-02-15,
WC17,2020-02-15,
SW5,2020-02-15,
SW6,2020-02-15,
WC12,2020-02-15,
WC8,2020-02-15,
WC11,2020-02-15,
WC25,2020-02-15,
WC16,2020-02-15,
WC15,2020-02-15,
NW1,2020-02-15,
NW2,2020-02-15,
NW3,2020-02-15,
NW4,2020-02-15,
NW5,2020-02-15,
WC23,2020-02-15,
WC22,2020-02-15,
WC24,2020-02-15,
NC2,2020-02-15,0.26604665337833366
NC1,2020-02-15,0.2111787941983921
WC21,2020-02-15,
WC13,2020-02-15,
WC9,2020-02-15,
SW1,2020-02-15,
SW2,2020-02-15,
WC10,2020-02-15,
WC14,2020-02-15,
WC7,2020-02-15,
WC27,2020-02-15,
WC1,2020-03-02,
WC2,2020-03-02,
WC3,2020-03-02,
WC6,2020-03-02,
WC4,2020-03-02,
WC5,2020-03-02,
WC26,2020-03-02,
SW4,2020-03-02,
NW6,2020-03-02,
NW7,2020-03-02,
NB1,2020-03-02,
WC20,2020-03-02,
WC19,2020-03-02,
SW3,2020-03-02,
WC18,2020-03-02,
WC17,2020-03-02,
SW5,2020-03-02,
SW6,2020-03-02,
WC12,2020-03-02,
WC8,2020-03-02,
WC11,2020-03-02,
WC25,2020-03-02,
WC16,2020-03-02,
WC15,2020-03-02,
NW1,2020-03-02,
NW2,2020-03-02,
NW3,2020-03-02,
NW4,2020-03-02,
NW5,2020-03-02,
WC23,2020-03-02,
WC22,2020-03-02,
WC24,2020-03-02,
NC2,2020-03-02,
NC1,2020-03-02,
WC21,2020-03-02,
WC13,2020-03-02,
WC9,2020-03-02,
SW1,2020-03-02,
SW2,2020-03-02,
WC10,2020-03-02,
WC14,2020-03-02,
WC7,2020-03-02,
WC27,2020-03-02,
WC1,2020-04-03,
WC2,2020-04-03,
WC3,2020-04-03,
WC6,2020-04-03,
WC4,2020-04-03,
WC5,2020-04-03,
WC26,2020-04-03,
SW4,2020-04-03,
NW6,2020-04-03,
NW7,2020-04-03,
NB1,2020-04-03,
WC20,2020-04-03,
WC19,2020-04-03,
SW3,2020-04-03,
WC18,2020-04-03,
WC17,2020-04-03,
SW5,2020-04-03,
SW6,2020-04-03,
WC12,2020-04-03,
WC8,2020-04-03,
WC11,2020-04-03,
WC25,2020-04-03,
WC16,2020-04-03,
WC15,2020-04-03,
NW1,2020-04-03,
NW2,2020-04-03,
NW3,2020-04-03,
NW4,2020-04-03,
NW5,2020-04-03,
WC23,2020-04-03,
WC22,2020-04-03,
WC24,2020-04-03,
NC2,2020-04-03,0.27503293502027376
NC1,2020-04-03,0.2122196913234125
WC21,2020-04-03,
WC13,2020-04-03,
WC9,2020-04-03,
SW1,2020-04-03,
SW2,2020-04-03,
WC10,2020-04-03,
WC14,2020-04-03,
WC7,2020-04-03,
WC27,2020-04-03,
WC1,2020-04-19,
WC2,2020-04-19,
WC3,2020-04-19,
WC6,2020-04-19,
WC4,2020-04-19,
WC5,2020-04-19,
WC26,2020-04-19,
SW4,2020-04-19,
NW6,2020-04-19,
NW7,2020-04-19,
NB1,2020-04-19,
WC20,2020-04-19,
WC19,2020-04-19,
SW3,2020-04-19,
WC18,2020-04-19,
WC17,2020-04-19,
SW5,2020-04-19,
SW6,2020-04-19,
WC12,2020-04-19,
WC8,2020-04-19,
WC11,2020-04-19,
WC25,2020-04-19,
WC16,2020-04-19,
WC15,2020-04-19,
NW1,2020-04-19,
NW2,2020-04-19,
NW3,2020-04-19,
NW4,2020-04-19,
NW5,2020-04-19,
WC23,2020-04-19,
WC22,2020-04-19,
WC24,2020-04-19,
NC2,2020-04-19,0.23797838879748026
NC1,2020-04-19,0.21823994777255531
WC21,2020-04-19,
WC13,2020-04-19,
WC9,2020-04-19,
SW1,2020-04-19,
SW2,2020-04-19,
WC10,2020-04-19,
WC14,2020-04-19,
WC7,2020-04-19,
WC27,2020-04-19,
WC1,2020-05-05,
WC2,2020-05-05,
WC3,2020-05-05,
WC6,2020-05-05,
WC4,2020-05-05,
WC5,2020-05-05,
WC26,2020-05-05,
SW4,2020-05-05,
NW6,2020-05-05,
NW7,2020-05-05,
NB1,2020-05-05,
WC20,2020-05-05,
WC19,2020-05-05,
SW3,2020-05-05,
WC18,2020-05-05,
WC17,2020-05-05,
SW5,2020-05-05,
SW6,2020-05-05,
WC12,2020-05-05,
WC8,2020-05-05,
WC11,2020-05-05,
WC25,2020-05-05,
WC16,2020-05-05,
WC15,2020-05-05,
NW1,2020-05-05,
NW2,2020-05-05,
NW3,2020-05-05,
NW4,2020-05-05,
NW5,2020-05-05,
WC23,2020-05-05,
WC22,2020-05-05,
WC24,2020-05-05,
NC2,2020-05-05,0.2818537852141187
NC1,2020-05-05,0.22989761836125785
WC21,2020-05-05,
WC13,2020-05-05,
WC9,2020-05-05,
SW1,2020-05-05,
SW2,2020-05-05,
WC10,2020-05-05,
WC14,2020-05-05,
WC7,2020-05-05,
WC27,2020-05-05,
WC1,2020-06-06,
WC2,2020-06-06,
WC3,2020-06-06,
WC6,2020-06-06,
WC4,2020-06-06,
WC5,2020-06-06,
WC26,2020-06-06,
SW4,2020-06-06,
NW6,2020-06-06,
NW7,2020-06-06,
NB1,2020-06-06,
WC20,2020-06-06,
WC19,2020-06-06,
SW3,2020-06-06,
WC18,2020-06-06,
WC17,2020-06-06,
SW5,2020-06-06,
SW6,2020-06-06,
WC12,2020-06-06,
WC8,2020-06-06,
WC11,2020-06-06,
WC25,2020-06-06,
WC16,2020-06-06,
WC15,2020-06-06,
NW1,2020-06-06,
NW2,2020-06-06,
NW3,2020-06-06,
NW4,2020-06-06,
NW5,2020-06-06,
WC23,2020-06-06,
WC22,2020-06-06,
WC24,2020-06-06,
NC2,2020-06-06,
NC1,2020-06-06,
WC21,2020-06-06,
WC13,2020-06-06,
WC9,2020-06-06,
SW1,2020-06-06,
SW2,2020-06-06,
WC10,2020-06-06,
WC14,2020-06-06,
WC7,2020-06-06,
WC27,2020-06-06,
WC1,2020-06-22,
WC2,2020-06-22,
WC3,2020-06-22,
WC6,2020-06-22,
WC4,2020-06-22,
WC5,2020-06-22,
WC26,2020-06-22,
SW4,2020-06-22,
NW6,2020-06-22,
NW7,2020-06-22,
NB1,2020-06-22,
WC20,2020-06-22,
WC19,2020-06-22,
SW3,2020-06-22,
WC18,2020-06-22,
WC17,2020-06-22,
SW5,2020-06-22,
SW6,2020-06-22,
WC12,2020-06-22,
WC8,2020-06-22,
WC11,2020-06-22,
WC25,2020-06-22,
WC16,2020-06-22,
WC15,2020-06-22,
NW1,2020-06-22,
NW2,2020-06-22,
NW3,2020-06-22,
NW4,2020-06-22,
NW5,2020-06-22,
WC23,2020-06-22,
WC22,2020-06-22,
WC24,2020-06-22,
NC2,2020-06-22,0.6790284166025076
NC1,2020-06-22,0.8124884725019367
WC21,2020-06-22,
WC13,2020-06-22,
WC9,2020-06-22,
SW1,2020-06-22,
SW2,2020-06-22,
WC10,2020-06-22,
WC14,2020-06-22,
WC7,2020-06-22,
WC27,2020-06-22,
WC1,2020-07-08,
WC2,2020-07-08,
WC3,2020-07-08,
WC6,2020-07-08,
WC4,2020-07-08,
WC5,2020-07-08,
WC26,2020-07-08,
SW4,2020-07-08,
NW6,2020-07-08,
NW7,2020-07-08,
NB1,2020-07-08,
WC20,2020-07-08,
WC19,2020-07-08,
SW3,2020-07-08,
WC18,2020-07-08,
WC17,2020-07-08,
SW5,2020-07-08,
SW6,2020-07-08,
WC12,2020-07-08,
WC8,2020-07-08,
WC11,2020-07-08,
WC25,2020-07-08,
WC16,2020-07-08,
WC15,2020-07-08,
NW1,2020-07-08,
NW2,2020-07-08,
NW3,2020-07-08,
NW4,2020-07-08,
NW5,2020-07-08,
WC23,2020-07-08,
WC22,2020-07-08,
WC24,2020-07-08,
NC2,2020-07-08,0.8302789728017205
NC1,2020-07-08,0.83250263184052
WC21,2020-07-08,
WC13,2020-07-08,
WC9,2020-07-08,
SW1,2020-07-08,
SW2,2020-07-08,
WC10,2020-07-08,
WC14,2020-07-08,
WC7,2020-07-08,
WC27,2020-07-08,
WC1,2020-07-24,
WC2,2020-07-24,
WC3,2020-07-24,
WC6,2020-07-24,
WC4,2020-07-24,
WC5,2020-07-24,
WC26,2020-07-24,
SW4,2020-07-24,
NW6,2020-07-24,
NW7,2020-07-24,
NB1,2020-07-24,
WC20,2020-07-24,
WC19,2020-07-24,
SW3,2020-07-24,
WC18,2020-07-24,
WC17,2020-07-24,
SW5,2020-07-24,
SW6,2020-07-24,
WC12,2020-07-24,
WC8,2020-07-24,
WC11,2020-07-24,
WC25,2020-07-24,
WC16,2020-07-24,
WC15,2020-07-24,
NW1,2020-07-24,
NW2,2020-07-24,
NW3,2020-07-24,
NW4,2020-07-24,
NW5,2020-07-24,
WC23,2020-07-24,
WC22,2020-07-24,
WC24,2020-07-24,
NC2,2020-07-24,0.6940901085899204
NC1,2020-07-24,0.710120550846293
WC21,2020-07-24,
WC13,2020-07-24,
WC9,2020-07-24,
SW1,2020-07-24,
SW2,2020-07-24,
WC10,2020-07-24,
WC14,2020-07-24,
WC7,2020-07-24,
WC27,2020-07-24,
WC1,2020-08-09,
WC2,2020-08-09,
WC3,2020-08-09,
WC6,2020-08-09,
WC4,2020-08-09,
WC5,2020-08-09,
WC26,2020-08-09,
SW4,2020-08-09,
NW6,2020-08-09,
NW7,2020-08-09,
NB1,2020-08-09,
WC20,2020-08-09,
WC19,2020-08-09,
SW3,2020-08-09,
WC18,2020-08-09,
WC17,2020-08-09,
SW5,2020-08-09,
SW6,2020-08-09,
WC12,2020-08-09,
WC8,2020-08-09,
WC11,2020-08-09,
WC25,2020-08-09,
WC16,2020-08-09,
WC15,2020-08-09,
NW1,2020-08-09,
NW2,2020-08-09,
NW3,2020-08-09,
NW4,2020-08-09,
NW5,2020-08-09,
WC23,2020-08-09,
WC22,2020-08-09,
WC24,2020-08-09,
NC2,2020-08-09,0.7726165731947116
NC1,2020-08-09,0.796870911918315
WC21,2020-08-09,
WC13,2020-08-09,
WC9,2020-08-09,
SW1,2020-08-09,
SW2,2020-08-09,
WC10,2020-08-09,
WC14,2020-08-09,
WC7,2020-08-09,
WC27,2020-08-09,
WC1,2020-08-25,
WC2,2020-08-25,
WC3,2020-08-25,
WC6,2020-08-25,
WC4,2020-08-25,
WC5,2020-08-25,
WC26,2020-08-25,
SW4,2020-08-25,
NW6,2020-08-25,
NW7,2020-08-25,
NB1,2020-08-25,
WC20,2020-08-25,
WC19,2020-08-25,
SW3,2020-08-25,
WC18,2020-08-25,
WC17,2020-08-25,
SW5,2020-08-25,
SW6,2020-08-25,
WC12,2020-08-25,
WC8,2020-08-25,
WC11,2020-08-25,
WC25,2020-08-25,
WC16,2020-08-25,
WC15,2020-08-25,
NW1,2020-08-25,
NW2,2020-08-25,
NW3,2020-08-25,
NW4,2020-08-25,
NW5,2020-08-25,
WC23,2020-08-25,
WC22,2020-08-25,
WC24,2020-08-25,
NC2,2020-08-25,0.6519313841608898
NC1,2020-08-25,0.6793611153791687
WC21,2020-08-25,
WC13,2020-08-25,
WC9,2020-08-25,
SW1,2020-08-25,
SW2,2020-08-25,
WC10,2020-08-25,
WC14,2020-08-25,
WC7,2020-08-25,
WC27,2020-08-25,
WC1,2020-09-26,
WC2,2020-09-26,
WC3,2020-09-26,
WC6,2020-09-26,
WC4,2020-09-26,
WC5,2020-09-26,
WC26,2020-09-26,
SW4,2020-09-26,
NW6,2020-09-26,
NW7,2020-09-26,
NB1,2020-09-26,
WC20,2020-09-26,
WC19,2020-09-26,
SW3,2020-09-26,
WC18,2020-09-26,
WC17,2020-09-26,
SW5,2020-09-26,
SW6,2020-09-26,
WC12,2020-09-26,
WC8,2020-09-26,
WC11,2020-09-26,
WC25,2020-09-26,
WC16,2020-09-26,
WC15,2020-09-26,
NW1,2020-09-26,
NW2,2020-09-26,
NW3,2020-09-26,
NW4,2020-09-26,
NW5,2020-09-26,
WC23,2020-09-26,
WC22,2020-09-26,
WC24,2020-09-26,
NC2,2020-09-26,0.4022305369171247
NC1,2020-09-26,0.3153024451247676
WC21,2020-09-26,
WC13,2020-09-26,
WC9,2020-09-26,
SW1,2020-09-26,
SW2,2020-09-26,
WC10,2020-09-26,
WC14,2020-09-26,
WC7,2020-09-26,
WC27,2020-09-26,
WC1,2020-10-12,
WC2,2020-10-12,
WC3,2020-10-12,
WC6,2020-10-12,
WC4,2020-10-12,
WC5,2020-10-12,
WC26,2020-10-12,
SW4,2020-10-12,
NW6,2020-10-12,
NW7,2020-10-12,
NB1,2020-10-12,
WC20,2020-10-12,
WC19,2020-10-12,
SW3,2020-10-12,
WC18,2020-10-12,
WC17,2020-10-12,
SW5,2020-10-12,
SW6,2020-10-12,
WC12,2020-10-12,
WC8,2020-10-12,
WC11,2020-10-12,
WC25,2020-10-12,
WC16,2020-10-12,
WC15,2020-10-12,
NW1,2020-10-12,
NW2,2020-10-12,
NW3,2020-10-12,
NW4,2020-10-12,
NW5,2020-10-12,
WC23,2020-10-12,
WC22,2020-10-12,
WC24,2020-10-12,
NC2,2020-10-12,0.3593760837242933
NC1,2020-10-12,0.3199306175482308
WC21,2020-10-12,
WC13,2020-10-12,
WC9,2020-10-12,
SW1,2020-10-12,
SW2,2020-10-12,
WC10,2020-10-12,
WC14,2020-10-12,
WC7,2020-10-12,
WC27,2020-10-12,
WC1,2020-10-28,
WC2,2020-10-28,
WC3,2020-10-28,
WC6,2020-10-28,
WC4,2020-10-28,
WC5,2020-10-28,
WC26,2020-10-28,
SW4,2020-10-28,
NW6,2020-10-28,
NW7,2020-10-28,
NB1,2020-10-28,
WC20,2020-10-28,
WC19,2020-10-28,
SW3,2020-10-28,
WC18,2020-10-28,
WC17,2020-10-28,
SW5,2020-10-28,
SW6,2020-10-28,
WC12,2020-10-28,
WC8,2020-10-28,
WC11,2020-10-28,
WC25,2020-10-28,
WC16,2020-10-28,
WC15,2020-10-28,
NW1,2020-10-28,
NW2,2020-10-28,
NW3,2020-10-28,
NW4,2020-10-28,
