FieldID,date,NDVI
WC8,2006-07-18,
WC11,2006-07-18,
WC25,2006-07-18,
WC16,2006-07-18,
WC15,2006-07-18,
NW1,2006-07-18,
NW2,2006-07-18,
NW3,2006-07-18,
NW4,2006-07-18,
NW5,2006-07-18,
WC23,2006-07-18,
WC22,2006-07-18,
WC24,2006-07-18,
NC2,2006-07-18,0.2772908961038236
NC1,2006-07-18,0.6688927223433346
WC21,2006-07-18,
WC13,2006-07-18,
WC9,2006-07-18,
SW1,2006-07-18,
SW2,2006-07-18,
WC10,2006-07-18,
WC14,2006-07-18,
WC7,2006-07-18,
WC27,2006-07-18,
WC1,2006-09-04,
WC2,2006-09-04,
WC3,2006-09-04,
WC6,2006-09-04,
WC4,2006-09-04,
WC5,2006-09-04,
WC26,2006-09-04,
SW4,2006-09-04,
NW6,2006-09-04,
NW7,2006-09-04,
NB1,2006-09-04,
WC20,2006-09-04,
WC19,2006-09-04,
SW3,2006-09-04,
WC18,2006-09-04,
WC17,2006-09-04,
SW5,2006-09-04,
SW6,2006-09-04,
WC12,2006-09-04,
WC8,2006-09-04,
WC11,2006-09-04,
WC25,2006-09-04,
WC16,2006-09-04,
WC15,2006-09-04,
NW1,2006-09-04,
NW2,2006-09-04,
NW3,2006-09-04,
NW4,2006-09-04,
NW5,2006-09-04,
WC23,2006-09-04,
WC22,2006-09-04,
WC24,2006-09-04,
NC2,2006-09-04,0.7260667298928134
NC1,2006-09-04,0.4624418914297566
WC21,2006-09-04,
WC13,2006-09-04,
WC9,2006-09-04,
SW1,2006-09-04,
SW2,2006-09-04,
WC10,2006-09-04,
WC14,2006-09-04,
WC7,2006-09-04,
WC27,2006-09-04,
WC1,2006-09-20,
WC2,2006-09-20,
WC3,2006-09-20,
WC6,2006-09-20,
WC4,2006-09-20,
WC5,2006-09-20,
WC26,2006-09-20,
SW4,2006-09-20,
NW6,2006-09-20,
NW7,2006-09-20,
NB1,2006-09-20,
WC20,2006-09-20,
WC19,2006-09-20,
SW3,2006-09-20,
WC18,2006-09-20,
WC17,2006-09-20,
SW5,2006-09-20,
SW6,2006-09-20,
WC12,2006-09-20,
WC8,2006-09-20,
WC11,2006-09-20,
WC25,2006-09-20,
WC16,2006-09-20,
WC15,2006-09-20,
NW1,2006-09-20,
NW2,2006-09-20,
NW3,2006-09-20,
NW4,2006-09-20,
NW5,2006-09-20,
WC23,2006-09-20,
WC22,2006-09-20,
WC24,2006-09-20,
NC2,2006-09-20,0.7327749937572816
NC1,2006-09-20,0.24047958734725505
WC21,2006-09-20,
WC13,2006-09-20,
WC9,2006-09-20,
SW1,2006-09-20,
SW2,2006-09-20,
WC10,2006-09-20,
WC14,2006-09-20,
WC7,2006-09-20,
WC27,2006-09-20,
WC1,2006-12-09,
WC2,2006-12-09,
WC3,2006-12-09,
WC6,2006-12-09,
WC4,2006-12-09,
WC5,2006-12-09,
WC26,2006-12-09,
SW4,2006-12-09,
NW6,2006-12-09,
NW7,2006-12-09,
NB1,2006-12-09,
WC20,2006-12-09,
WC19,2006-12-09,
SW3,2006-12-09,
WC18,2006-12-09,
WC17,2006-12-09,
SW5,2006-12-09,
SW6,2006-12-09,
WC12,2006-12-09,
WC8,2006-12-09,
WC11,2006-12-09,
WC25,2006-12-09,
WC16,2006-12-09,
WC15,2006-12-09,
NW1,2006-12-09,
NW2,2006-12-09,
NW3,2006-12-09,
NW4,2006-12-09,
NW5,2006-12-09,
WC23,2006-12-09,
WC22,2006-12-09,
WC24,2006-12-09,
NC2,2006-12-09,0.3507640995161204
NC1,2006-12-09,0.18642156143664698
WC21,2006-12-09,
WC13,2006-12-09,
WC9,2006-12-09,
SW1,2006-12-09,
SW2,2006-12-09,
WC10,2006-12-09,
WC14,2006-12-09,
WC7,2006-12-09,
WC27,2006-12-09,
WC1,2007-01-26,
WC2,2007-01-26,
WC3,2007-01-26,
WC6,2007-01-26,
WC4,2007-01-26,
WC5,2007-01-26,
WC26,2007-01-26,
SW4,2007-01-26,
NW6,2007-01-26,
NW7,2007-01-26,
NB1,2007-01-26,
WC20,2007-01-26,
WC19,2007-01-26,
SW3,2007-01-26,
WC18,2007-01-26,
WC17,2007-01-26,
SW5,2007-01-26,
SW6,2007-01-26,
WC12,2007-01-26,
WC8,2007-01-26,
WC11,2007-01-26,
WC25,2007-01-26,
WC16,2007-01-26,
WC15,2007-01-26,
NW1,2007-01-26,
NW2,2007-01-26,
NW3,2007-01-26,
NW4,2007-01-26,
NW5,2007-01-26,
WC23,2007-01-26,
WC22,2007-01-26,
WC24,2007-01-26,
NC2,2007-01-26,0.008821159345155035
NC1,2007-01-26,-0.013980513612192576
WC21,2007-01-26,
WC13,2007-01-26,
WC9,2007-01-26,
SW1,2007-01-26,
SW2,2007-01-26,
WC10,2007-01-26,
WC14,2007-01-26,
WC7,2007-01-26,
WC27,2007-01-26,
WC1,2007-02-27,
WC2,2007-02-27,
WC3,2007-02-27,
WC6,2007-02-27,
WC4,2007-02-27,
WC5,2007-02-27,
WC26,2007-02-27,
SW4,2007-02-27,
NW6,2007-02-27,
NW7,2007-02-27,
NB1,2007-02-27,
WC20,2007-02-27,
WC19,2007-02-27,
SW3,2007-02-27,
WC18,2007-02-27,
WC17,2007-02-27,
SW5,2007-02-27,
SW6,2007-02-27,
WC12,2007-02-27,
WC8,2007-02-27,
WC11,2007-02-27,
WC25,2007-02-27,
WC16,2007-02-27,
WC15,2007-02-27,
NW1,2007-02-27,
NW2,2007-02-27,
NW3,2007-02-27,
NW4,2007-02-27,
NW5,2007-02-27,
WC23,2007-02-27,
WC22,2007-02-27,
WC24,2007-02-27,
NC2,2007-02-27,0.17546198100950836
NC1,2007-02-27,0.16669053239090698
WC21,2007-02-27,
WC13,2007-02-27,
WC9,2007-02-27,
SW1,2007-02-27,
SW2,2007-02-27,
WC10,2007-02-27,
WC14,2007-02-27,
WC7,2007-02-27,
WC27,2007-02-27,
WC1,2007-04-16,
WC2,2007-04-16,
WC3,2007-04-16,
WC6,2007-04-16,
WC4,2007-04-16,
WC5,2007-04-16,
WC26,2007-04-16,
SW4,2007-04-16,
NW6,2007-04-16,
NW7,2007-04-16,
NB1,2007-04-16,
WC20,2007-04-16,
WC19,2007-04-16,
SW3,2007-04-16,
WC18,2007-04-16,
WC17,2007-04-16,
SW5,2007-04-16,
SW6,2007-04-16,
WC12,2007-04-16,
WC8,2007-04-16,
WC11,2007-04-16,
WC25,2007-04-16,
WC16,2007-04-16,
WC15,2007-04-16,
NW1,2007-04-16,
NW2,2007-04-16,
NW3,2007-04-16,
NW4,2007-04-16,
NW5,2007-04-16,
WC23,2007-04-16,
WC22,2007-04-16,
WC24,2007-04-16,
NC2,2007-04-16,0.26076313027812564
NC1,2007-04-16,0.5048923662968989
WC21,2007-04-16,
WC13,2007-04-16,
WC9,2007-04-16,
SW1,2007-04-16,
SW2,2007-04-16,
WC10,2007-04-16,
WC14,2007-04-16,
WC7,2007-04-16,
WC27,2007-04-16,
WC1,2007-05-18,
WC2,2007-05-18,
WC3,2007-05-18,
WC6,2007-05-18,
WC4,2007-05-18,
WC5,2007-05-18,
WC26,2007-05-18,
SW4,2007-05-18,
NW6,2007-05-18,
NW7,2007-05-18,
NB1,2007-05-18,
WC20,2007-05-18,
WC19,2007-05-18,
SW3,2007-05-18,
WC18,2007-05-18,
WC17,2007-05-18,
SW5,2007-05-18,
SW6,2007-05-18,
WC12,2007-05-18,
WC8,2007-05-18,
WC11,2007-05-18,
WC25,2007-05-18,
WC16,2007-05-18,
WC15,2007-05-18,
NW1,2007-05-18,
NW2,2007-05-18,
NW3,2007-05-18,
NW4,2007-05-18,
NW5,2007-05-18,
WC23,2007-05-18,
WC22,2007-05-18,
WC24,2007-05-18,
NC2,2007-05-18,0.5768814910688764
NC1,2007-05-18,0.7075740628927367
WC21,2007-05-18,
WC13,2007-05-18,
WC9,2007-05-18,
SW1,2007-05-18,
SW2,2007-05-18,
WC10,2007-05-18,
WC14,2007-05-18,
WC7,2007-05-18,
WC27,2007-05-18,
WC1,2007-08-06,
WC2,2007-08-06,
WC3,2007-08-06,
WC6,2007-08-06,
WC4,2007-08-06,
WC5,2007-08-06,
WC26,2007-08-06,
SW4,2007-08-06,
NW6,2007-08-06,
NW7,2007-08-06,
NB1,2007-08-06,
WC20,2007-08-06,
WC19,2007-08-06,
SW3,2007-08-06,
WC18,2007-08-06,
WC17,2007-08-06,
SW5,2007-08-06,
SW6,2007-08-06,
WC12,2007-08-06,
WC8,2007-08-06,
WC11,2007-08-06,
WC25,2007-08-06,
WC16,2007-08-06,
WC15,2007-08-06,
NW1,2007-08-06,
NW2,2007-08-06,
NW3,2007-08-06,
NW4,2007-08-06,
NW5,2007-08-06,
WC23,2007-08-06,
WC22,2007-08-06,
WC24,2007-08-06,
NC2,2007-08-06,0.5140944245087303
NC1,2007-08-06,0.6483611590719227
WC21,2007-08-06,
WC13,2007-08-06,
WC9,2007-08-06,
SW1,2007-08-06,
SW2,2007-08-06,
WC10,2007-08-06,
WC14,2007-08-06,
WC7,2007-08-06,
WC27,2007-08-06,
WC1,2007-09-23,
WC2,2007-09-23,
WC3,2007-09-23,
WC6,2007-09-23,
WC4,2007-09-23,
WC5,2007-09-23,
WC26,2007-09-23,
SW4,2007-09-23,
NW6,2007-09-23,
NW7,2007-09-23,
NB1,2007-09-23,
WC20,2007-09-23,
WC19,2007-09-23,
SW3,2007-09-23,
WC18,2007-09-23,
WC17,2007-09-23,
SW5,2007-09-23,
SW6,2007-09-23,
WC12,2007-09-23,
WC8,2007-09-23,
WC11,2007-09-23,
WC25,2007-09-23,
WC16,2007-09-23,
WC15,2007-09-23,
NW1,2007-09-23,
NW2,2007-09-23,
NW3,2007-09-23,
NW4,2007-09-23,
NW5,2007-09-23,
WC23,2007-09-23,
WC22,2007-09-23,
WC24,2007-09-23,
NC2,2007-09-23,0.2701452020080652
NC1,2007-09-23,0.5309707303868607
WC21,2007-09-23,
WC13,2007-09-23,
WC9,2007-09-23,
SW1,2007-09-23,
SW2,2007-09-23,
WC10,2007-09-23,
WC14,2007-09-23,
WC7,2007-09-23,
WC27,2007-09-23,
WC1,2008-03-01,
WC2,2008-03-01,
WC3,2008-03-01,
WC6,2008-03-01,
WC4,2008-03-01,
WC5,2008-03-01,
WC26,2008-03-01,
SW4,2008-03-01,
NW6,2008-03-01,
NW7,2008-03-01,
NB1,2008-03-01,
WC20,2008-03-01,
WC19,2008-03-01,
SW3,2008-03-01,
WC18,2008-03-01,
WC17,2008-03-01,
SW5,2008-03-01,
SW6,2008-03-01,
WC12,2008-03-01,
WC8,2008-03-01,
WC11,2008-03-01,
WC25,2008-03-01,
WC16,2008-03-01,
WC15,2008-03-01,
NW1,2008-03-01,
NW2,2008-03-01,
NW3,2008-03-01,
NW4,2008-03-01,
NW5,2008-03-01,
WC23,2008-03-01,
WC22,2008-03-01,
WC24,2008-03-01,
NC2,2008-03-01,0.4611691488339283
NC1,2008-03-01,0.20020129133933268
WC21,2008-03-01,
WC13,2008-03-01,
WC9,2008-03-01,
SW1,2008-03-01,
SW2,2008-03-01,
WC10,2008-03-01,
WC14,2008-03-01,
WC7,2008-03-01,
WC27,2008-03-01,
WC1,2008-04-02,
WC2,2008-04-02,
WC3,2008-04-02,
WC6,2008-04-02,
WC4,2008-04-02,
WC5,2008-04-02,
WC26,2008-04-02,
SW4,2008-04-02,
NW6,2008-04-02,
NW7,2008-04-02,
NB1,2008-04-02,
WC20,2008-04-02,
WC19,2008-04-02,
SW3,2008-04-02,
WC18,2008-04-02,
WC17,2008-04-02,
SW5,2008-04-02,
SW6,2008-04-02,
WC12,2008-04-02,
WC8,2008-04-02,
WC11,2008-04-02,
WC25,2008-04-02,
WC16,2008-04-02,
WC15,2008-04-02,
NW1,2008-04-02,
NW2,2008-04-02,
NW3,2008-04-02,
NW4,2008-04-02,
NW5,2008-04-02,
WC23,2008-04-02,
WC22,2008-04-02,
WC24,2008-04-02,
NC2,2008-04-02,0.5219099730361507
NC1,2008-04-02,0.23826022314839662
WC21,2008-04-02,
WC13,2008-04-02,
WC9,2008-04-02,
SW1,2008-04-02,
SW2,2008-04-02,
WC10,2008-04-02,
WC14,2008-04-02,
WC7,2008-04-02,
WC27,2008-04-02,
WC1,2008-05-04,
WC2,2008-05-04,
WC3,2008-05-04,
WC6,2008-05-04,
WC4,2008-05-04,
WC5,2008-05-04,
WC26,2008-05-04,
SW4,2008-05-04,
NW6,2008-05-04,
NW7,2008-05-04,
NB1,2008-05-04,
WC20,2008-05-04,
WC19,2008-05-04,
SW3,2008-05-04,
WC18,2008-05-04,
WC17,2008-05-04,
SW5,2008-05-04,
SW6,2008-05-04,
WC12,2008-05-04,
WC8,2008-05-04,
WC11,2008-05-04,
WC25,2008-05-04,
WC16,2008-05-04,
WC15,2008-05-04,
NW1,2008-05-04,
NW2,2008-05-04,
NW3,2008-05-04,
NW4,2008-05-04,
NW5,2008-05-04,
WC23,2008-05-04,
WC22,2008-05-04,
WC24,2008-05-04,
NC2,2008-05-04,0.7297425202202829
NC1,2008-05-04,0.38404402625923567
WC21,2008-05-04,
WC13,2008-05-04,
WC9,2008-05-04,
SW1,2008-05-04,
SW2,2008-05-04,
WC10,2008-05-04,
WC14,2008-05-04,
WC7,2008-05-04,
WC27,2008-05-04,
WC1,2008-05-20,
WC2,2008-05-20,
WC3,2008-05-20,
WC6,2008-05-20,
WC4,2008-05-20,
WC5,2008-05-20,
WC26,2008-05-20,
SW4,2008-05-20,
NW6,2008-05-20,
NW7,2008-05-20,
NB1,2008-05-20,
WC20,2008-05-20,
WC19,2008-05-20,
SW3,2008-05-20,
WC18,2008-05-20,
WC17,2008-05-20,
SW5,2008-05-20,
SW6,2008-05-20,
WC12,2008-05-20,
WC8,2008-05-20,
WC11,2008-05-20,
WC25,2008-05-20,
WC16,2008-05-20,
WC15,2008-05-20,
NW1,2008-05-20,
NW2,2008-05-20,
NW3,2008-05-20,
NW4,2008-05-20,
NW5,2008-05-20,
WC23,2008-05-20,
WC22,2008-05-20,
WC24,2008-05-20,
NC2,2008-05-20,0.7260028730239847
NC1,2008-05-20,0.43205311122152185
WC21,2008-05-20,
WC13,2008-05-20,
WC9,2008-05-20,
SW1,2008-05-20,
SW2,2008-05-20,
WC10,2008-05-20,
WC14,2008-05-20,
WC7,2008-05-20,
WC27,2008-05-20,
WC1,2008-06-21,
WC2,2008-06-21,
WC3,2008-06-21,
WC6,2008-06-21,
WC4,2008-06-21,
WC5,2008-06-21,
WC26,2008-06-21,
SW4,2008-06-21,
NW6,2008-06-21,
NW7,2008-06-21,
NB1,2008-06-21,
WC20,2008-06-21,
WC19,2008-06-21,
SW3,2008-06-21,
WC18,2008-06-21,
WC17,2008-06-21,
SW5,2008-06-21,
SW6,2008-06-21,
WC12,2008-06-21,
WC8,2008-06-21,
WC11,2008-06-21,
WC25,2008-06-21,
WC16,2008-06-21,
WC15,2008-06-21,
NW1,2008-06-21,
NW2,2008-06-21,
NW3,2008-06-21,
NW4,2008-06-21,
NW5,2008-06-21,
WC23,2008-06-21,
WC22,2008-06-21,
WC24,2008-06-21,
NC2,2008-06-21,0.3891756227792055
NC1,2008-06-21,0.40550172382460586
WC21,2008-06-21,
WC13,2008-06-21,
WC9,2008-06-21,
SW1,2008-06-21,
SW2,2008-06-21,
WC10,2008-06-21,
WC14,2008-06-21,
WC7,2008-06-21,
WC27,2008-06-21,
WC1,2008-07-07,
WC2,2008-07-07,
WC3,2008-07-07,
WC6,2008-07-07,
WC4,2008-07-07,
WC5,2008-07-07,
WC26,2008-07-07,
SW4,2008-07-07,
NW6,2008-07-07,
NW7,2008-07-07,
NB1,2008-07-07,
WC20,2008-07-07,
WC19,2008-07-07,
SW3,2008-07-07,
WC18,2008-07-07,
WC17,2008-07-07,
SW5,2008-07-07,
SW6,2008-07-07,
WC12,2008-07-07,
WC8,2008-07-07,
WC11,2008-07-07,
WC25,2008-07-07,
WC16,2008-07-07,
WC15,2008-07-07,
NW1,2008-07-07,
NW2,2008-07-07,
NW3,2008-07-07,
NW4,2008-07-07,
NW5,2008-07-07,
WC23,2008-07-07,
WC22,2008-07-07,
WC24,2008-07-07,
NC2,2008-07-07,0.1970827978538209
NC1,2008-07-07,0.4930763145370293
WC21,2008-07-07,
WC13,2008-07-07,
WC9,2008-07-07,
SW1,2008-07-07,
SW2,2008-07-07,
WC10,2008-07-07,
WC14,2008-07-07,
WC7,2008-07-07,
WC27,2008-07-07,
WC1,2008-07-23,
WC2,2008-07-23,
WC3,2008-07-23,
WC6,2008-07-23,
WC4,2008-07-23,
WC5,2008-07-23,
WC26,2008-07-23,
SW4,2008-07-23,
NW6,2008-07-23,
NW7,2008-07-23,
NB1,2008-07-23,
WC20,2008-07-23,
WC19,2008-07-23,
SW3,2008-07-23,
WC18,2008-07-23,
WC17,2008-07-23,
SW5,2008-07-23,
SW6,2008-07-23,
WC12,2008-07-23,
WC8,2008-07-23,
WC11,2008-07-23,
WC25,2008-07-23,
WC16,2008-07-23,
WC15,2008-07-23,
NW1,2008-07-23,
NW2,2008-07-23,
NW3,2008-07-23,
NW4,2008-07-23,
NW5,2008-07-23,
WC23,2008-07-23,
WC22,2008-07-23,
WC24,2008-07-23,
NC2,2008-07-23,
NC1,2008-07-23,
WC21,2008-07-23,
WC13,2008-07-23,
WC9,2008-07-23,
SW1,2008-07-23,
SW2,2008-07-23,
WC10,2008-07-23,
WC14,2008-07-23,
WC7,2008-07-23,
WC27,2008-07-23,
WC1,2008-08-08,
WC2,2008-08-08,
WC3,2008-08-08,
WC6,2008-08-08,
WC4,2008-08-08,
WC5,2008-08-08,
WC26,2008-08-08,
SW4,2008-08-08,
NW6,2008-08-08,
NW7,2008-08-08,
NB1,2008-08-08,
WC20,2008-08-08,
WC19,2008-08-08,
SW3,2008-08-08,
WC18,2008-08-08,
WC17,2008-08-08,
SW5,2008-08-08,
SW6,2008-08-08,
WC12,2008-08-08,
WC8,2008-08-08,
WC11,2008-08-08,
WC25,2008-08-08,
WC16,2008-08-08,
WC15,2008-08-08,
NW1,2008-08-08,
NW2,2008-08-08,
NW3,2008-08-08,
NW4,2008-08-08,
NW5,2008-08-08,
WC23,2008-08-08,
WC22,2008-08-08,
WC24,2008-08-08,
NC2,2008-08-08,0.612433033472611
NC1,2008-08-08,0.6415646721340483
WC21,2008-08-08,
WC13,2008-08-08,
WC9,2008-08-08,
SW1,2008-08-08,
SW2,2008-08-08,
WC10,2008-08-08,
WC14,2008-08-08,
WC7,2008-08-08,
WC27,2008-08-08,
WC1,2008-09-09,
WC2,2008-09-09,
WC3,2008-09-09,
WC6,2008-09-09,
WC4,2008-09-09,
WC5,2008-09-09,
WC26,2008-09-09,
SW4,2008-09-09,
NW6,2008-09-09,
NW7,2008-09-09,
NB1,2008-09-09,
WC20,2008-09-09,
WC19,2008-09-09,
SW3,2008-09-09,
WC18,2008-09-09,
WC17,2008-09-09,
SW5,2008-09-09,
SW6,2008-09-09,
WC12,2008-09-09,
WC8,2008-09-09,
WC11,2008-09-09,
WC25,2008-09-09,
WC16,2008-09-09,
WC15,2008-09-09,
NW1,2008-09-09,
NW2,2008-09-09,
NW3,2008-09-09,
NW4,2008-09-09,
NW5,2008-09-09,
WC23,2008-09-09,
WC22,2008-09-09,
WC24,2008-09-09,
NC2,2008-09-09,0.8045257913062414
NC1,2008-09-09,0.6916273710372168
WC21,2008-09-09,
WC13,2008-09-09,
WC9,2008-09-09,
SW1,2008-09-09,
SW2,2008-09-09,
WC10,2008-09-09,
WC14,2008-09-09,
WC7,2008-09-09,
WC27,2008-09-09,
WC1,2008-09-25,
WC2,2008-09-25,
WC3,2008-09-25,
WC6,2008-09-25,
WC4,2008-09-25,
WC5,2008-09-25,
WC26,2008-09-25,
SW4,2008-09-25,
NW6,2008-09-25,
NW7,2008-09-25,
NB1,2008-09-25,
WC20,2008-09-25,
WC19,2008-09-25,
SW3,2008-09-25,
WC18,2008-09-25,
WC17,2008-09-25,
SW5,2008-09-25,
SW6,2008-09-25,
WC12,2008-09-25,
WC8,2008-09-25,
WC11,2008-09-25,
WC25,2008-09-25,
WC16,2008-09-25,
WC15,2008-09-25,
NW1,2008-09-25,
NW2,2008-09-25,
NW3,2008-09-25,
NW4,2008-09-25,
NW5,2008-09-25,
WC23,2008-09-25,
WC22,2008-09-25,
WC24,2008-09-25,
NC2,2008-09-25,0.750746834200526
NC1,2008-09-25,0.5482964559149692
WC21,2008-09-25,
WC13,2008-09-25,
WC9,2008-09-25,
SW1,2008-09-25,
SW2,2008-09-25,
WC10,2008-09-25,
WC14,2008-09-25,
WC7,2008-09-25,
WC27,2008-09-25,
WC1,2008-10-27,
WC2,2008-10-27,
WC3,2008-10-27,
WC6,2008-10-27,
WC4,2008-10-27,
WC5,2008-10-27,
WC26,2008-10-27,
SW4,2008-10-27,
NW6,2008-10-27,
NW7,2008-10-27,
NB1,2008-10-27,
WC20,2008-10-27,
WC19,2008-10-27,
SW3,2008-10-27,
WC18,2008-10-27,
WC17,2008-10-27,
SW5,2008-10-27,
SW6,2008-10-27,
WC12,2008-10-27,
WC8,2008-10-27,
WC11,2008-10-27,
WC25,2008-10-27,
WC16,2008-10-27,
WC15,2008-10-27,
NW1,2008-10-27,
NW2,2008-10-27,
NW3,2008-10-27,
NW4,2008-10-27,
NW5,2008-10-27,
WC23,2008-10-27,
WC22,2008-10-27,
WC24,2008-10-27,
NC2,2008-10-27,0.21929274893736436
NC1,2008-10-27,0.1994461887103503
WC21,2008-10-27,
WC13,2008-10-27,
WC9,2008-10-27,
SW1,2008-10-27,
SW2,2008-10-27,
WC10,2008-10-27,
WC14,2008-10-27,
WC7,2008-10-27,
WC27,2008-10-27,
WC1,2009-01-31,
WC2,2009-01-31,
WC3,2009-01-31,
WC6,2009-01-31,
WC4,2009-01-31,
WC5,2009-01-31,
WC26,2009-01-31,
SW4,2009-01-31,
NW6,2009-01-31,
NW7,2009-01-31,
NB1,2009-01-31,
WC20,2009-01-31,
WC19,2009-01-31,
SW3,2009-01-31,
WC18,2009-01-31,
WC17,2009-01-31,
SW5,2009-01-31,
SW6,2009-01-31,
WC12,2009-01-31,
WC8,2009-01-31,
WC11,2009-01-31,
WC25,2009-01-31,
WC16,2009-01-31,
WC15,2009-01-31,
NW1,2009-01-31,
NW2,2009-01-31,
NW3,2009-01-31,
NW4,2009-01-31,
NW5,2009-01-31,
WC23,2009-01-31,
WC22,2009-01-31,
WC24,2009-01-31,
NC2,2009-01-31,0.1405155317708773
NC1,2009-01-31,0.1551491502113888
WC21,2009-01-31,
WC13,2009-01-31,
WC9,2009-01-31,
SW1,2009-01-31,
SW2,2009-01-31,
WC10,2009-01-31,
WC14,2009-01-31,
WC7,2009-01-31,
WC27,2009-01-31,
WC1,2009-06-24,
WC2,2009-06-24,
WC3,2009-06-24,
WC6,2009-06-24,
WC4,2009-06-24,
WC5,2009-06-24,
WC26,2009-06-24,
SW4,2009-06-24,
NW6,2009-06-24,
NW7,2009-06-24,
NB1,2009-06-24,
WC20,2009-06-24,
WC19,2009-06-24,
SW3,2009-06-24,
WC18,2009-06-24,
WC17,2009-06-24,
SW5,2009-06-24,
SW6,2009-06-24,
WC12,2009-06-24,
WC8,2009-06-24,
WC11,2009-06-24,
WC25,2009-06-24,
WC16,2009-06-24,
WC15,2009-06-24,
NW1,2009-06-24,
NW2,2009-06-24,
NW3,2009-06-24,
NW4,2009-06-24,
NW5,2009-06-24,
WC23,2009-06-24,
WC22,2009-06-24,
WC24,2009-06-24,
NC2,2009-06-24,0.6842385339118342
NC1,2009-06-24,0.5206849699673407
WC21,2009-06-24,
WC13,2009-06-24,
WC9,2009-06-24,
SW1,2009-06-24,
SW2,2009-06-24,
WC10,2009-06-24,
WC14,2009-06-24,
WC7,2009-06-24,
WC27,2009-06-24,
WC1,2009-07-26,
WC2,2009-07-26,
WC3,2009-07-26,
WC6,2009-07-26,
WC4,2009-07-26,
WC5,2009-07-26,
WC26,2009-07-26,
SW4,2009-07-26,
NW6,2009-07-26,
NW7,2009-07-26,
NB1,2009-07-26,
WC20,2009-07-26,
WC19,2009-07-26,
SW3,2009-07-26,
