FieldID,date,NDVI
WC19,2006-06-16,
SW3,2006-06-16,
WC18,2006-06-16,
WC17,2006-06-16,
SW5,2006-06-16,
SW6,2006-06-16,
WC12,2006-06-16,
WC8,2006-06-16,
WC11,2006-06-16,
WC25,2006-06-16,
WC16,2006-06-16,
WC15,2006-06-16,
NW1,2006-06-16,
NW2,2006-06-16,
NW3,2006-06-16,
NW4,2006-06-16,
NW5,2006-06-16,
WC23,2006-06-16,
WC22,2006-06-16,
WC24,2006-06-16,
NC2,2006-06-16,-0.5681087877955421
NC1,2006-06-16,-0.5151196819980032
WC21,2006-06-16,
WC13,2006-06-16,
WC9,2006-06-16,
SW1,2006-06-16,
SW2,2006-06-16,
WC10,2006-06-16,
WC14,2006-06-16,
WC7,2006-06-16,
WC27,2006-06-16,
WC1,2006-07-02,
WC2,2006-07-02,
WC3,2006-07-02,
WC6,2006-07-02,
WC4,2006-07-02,
WC5,2006-07-02,
WC26,2006-07-02,
SW4,2006-07-02,
NW6,2006-07-02,
NW7,2006-07-02,
NB1,2006-07-02,
WC20,2006-07-02,
WC19,2006-07-02,
SW3,2006-07-02,
WC18,2006-07-02,
WC17,2006-07-02,
SW5,2006-07-02,
SW6,2006-07-02,
WC12,2006-07-02,
WC8,2006-07-02,
WC11,2006-07-02,
WC25,2006-07-02,
WC16,2006-07-02,
WC15,2006-07-02,
NW1,2006-07-02,
NW2,2006-07-02,
NW3,2006-07-02,
NW4,2006-07-02,
NW5,2006-07-02,
WC23,2006-07-02,
WC22,2006-07-02,
WC24,2006-07-02,
NC2,2006-07-02,-0.5296056714046139
NC1,2006-07-02,-0.5151572234736849
WC21,2006-07-02,
WC13,2006-07-02,
WC9,2006-07-02,
SW1,2006-07-02,
SW2,2006-07-02,
WC10,2006-07-02,
WC14,2006-07-02,
WC7,2006-07-02,
WC27,2006-07-02,
WC1,2006-07-18,
WC2,2006-07-18,
WC3,2006-07-18,
WC6,2006-07-18,
WC4,2006-07-18,
WC5,2006-07-18,
WC26,2006-07-18,
SW4,2006-07-18,
NW6,2006-07-18,
NW7,2006-07-18,
NB1,2006-07-18,
WC20,2006-07-18,
WC19,2006-07-18,
SW3,2006-07-18,
WC18,2006-07-18,
WC17,2006-07-18,
SW5,2006-07-18,
SW6,2006-07-18,
WC12,2006-07-18,
WC8,2006-07-18,
WC11,2006-07-18,
WC25,2006-07-18,
WC16,2006-07-18,
WC15,2006-07-18,
NW1,2006-07-18,
NW2,2006-07-18,
NW3,2006-07-18,
NW4,2006-07-18,
NW5,2006-07-18,
WC23,2006-07-18,
WC22,2006-07-18,
WC24,2006-07-18,
NC2,2006-07-18,-0.5773222005000016
NC1,2006-07-18,-0.5841216877720626
WC21,2006-07-18,
WC13,2006-07-18,
WC9,2006-07-18,
SW1,2006-07-18,
SW2,2006-07-18,
WC10,2006-07-18,
WC14,2006-07-18,
WC7,2006-07-18,
WC27,2006-07-18,
WC1,2006-08-03,
WC2,2006-08-03,
WC3,2006-08-03,
WC6,2006-08-03,
WC4,2006-08-03,
WC5,2006-08-03,
WC26,2006-08-03,
SW4,2006-08-03,
NW6,2006-08-03,
NW7,2006-08-03,
NB1,2006-08-03,
WC20,2006-08-03,
WC19,2006-08-03,
SW3,2006-08-03,
WC18,2006-08-03,
WC17,2006-08-03,
SW5,2006-08-03,
SW6,2006-08-03,
WC12,2006-08-03,
WC8,2006-08-03,
WC11,2006-08-03,
WC25,2006-08-03,
WC16,2006-08-03,
WC15,2006-08-03,
NW1,2006-08-03,
NW2,2006-08-03,
NW3,2006-08-03,
NW4,2006-08-03,
NW5,2006-08-03,
WC23,2006-08-03,
WC22,2006-08-03,
WC24,2006-08-03,
NC2,2006-08-03,-0.5522482120913517
NC1,2006-08-03,-0.5533585970345168
WC21,2006-08-03,
WC13,2006-08-03,
WC9,2006-08-03,
SW1,2006-08-03,
SW2,2006-08-03,
WC10,2006-08-03,
WC14,2006-08-03,
WC7,2006-08-03,
WC27,2006-08-03,
WC1,2006-09-04,
WC2,2006-09-04,
WC3,2006-09-04,
WC6,2006-09-04,
WC4,2006-09-04,
WC5,2006-09-04,
WC26,2006-09-04,
SW4,2006-09-04,
NW6,2006-09-04,
NW7,2006-09-04,
NB1,2006-09-04,
WC20,2006-09-04,
WC19,2006-09-04,
SW3,2006-09-04,
WC18,2006-09-04,
WC17,2006-09-04,
SW5,2006-09-04,
SW6,2006-09-04,
WC12,2006-09-04,
WC8,2006-09-04,
WC11,2006-09-04,
WC25,2006-09-04,
WC16,2006-09-04,
WC15,2006-09-04,
NW1,2006-09-04,
NW2,2006-09-04,
NW3,2006-09-04,
NW4,2006-09-04,
NW5,2006-09-04,
WC23,2006-09-04,
WC22,2006-09-04,
WC24,2006-09-04,
NC2,2006-09-04,-0.5345891424204355
NC1,2006-09-04,-0.5249801442205299
WC21,2006-09-04,
WC13,2006-09-04,
WC9,2006-09-04,
SW1,2006-09-04,
SW2,2006-09-04,
WC10,2006-09-04,
WC14,2006-09-04,
WC7,2006-09-04,
WC27,2006-09-04,
WC1,2006-09-20,
WC2,2006-09-20,
WC3,2006-09-20,
WC6,2006-09-20,
WC4,2006-09-20,
WC5,2006-09-20,
WC26,2006-09-20,
SW4,2006-09-20,
NW6,2006-09-20,
NW7,2006-09-20,
NB1,2006-09-20,
WC20,2006-09-20,
WC19,2006-09-20,
SW3,2006-09-20,
WC18,2006-09-20,
WC17,2006-09-20,
SW5,2006-09-20,
SW6,2006-09-20,
WC12,2006-09-20,
WC8,2006-09-20,
WC11,2006-09-20,
WC25,2006-09-20,
WC16,2006-09-20,
WC15,2006-09-20,
NW1,2006-09-20,
NW2,2006-09-20,
NW3,2006-09-20,
NW4,2006-09-20,
NW5,2006-09-20,
WC23,2006-09-20,
WC22,2006-09-20,
WC24,2006-09-20,
NC2,2006-09-20,-0.6099120483991705
NC1,2006-09-20,-0.5687666780312359
WC21,2006-09-20,
WC13,2006-09-20,
WC9,2006-09-20,
SW1,2006-09-20,
SW2,2006-09-20,
WC10,2006-09-20,
WC14,2006-09-20,
WC7,2006-09-20,
WC27,2006-09-20,
WC1,2006-10-06,
WC2,2006-10-06,
WC3,2006-10-06,
WC6,2006-10-06,
WC4,2006-10-06,
WC5,2006-10-06,
WC26,2006-10-06,
SW4,2006-10-06,
NW6,2006-10-06,
NW7,2006-10-06,
NB1,2006-10-06,
WC20,2006-10-06,
WC19,2006-10-06,
SW3,2006-10-06,
WC18,2006-10-06,
WC17,2006-10-06,
SW5,2006-10-06,
SW6,2006-10-06,
WC12,2006-10-06,
WC8,2006-10-06,
WC11,2006-10-06,
WC25,2006-10-06,
WC16,2006-10-06,
WC15,2006-10-06,
NW1,2006-10-06,
NW2,2006-10-06,
NW3,2006-10-06,
NW4,2006-10-06,
NW5,2006-10-06,
WC23,2006-10-06,
WC22,2006-10-06,
WC24,2006-10-06,
NC2,2006-10-06,-0.40847117413653267
NC1,2006-10-06,
WC21,2006-10-06,
WC13,2006-10-06,
WC9,2006-10-06,
SW1,2006-10-06,
SW2,2006-10-06,
WC10,2006-10-06,
WC14,2006-10-06,
WC7,2006-10-06,
WC27,2006-10-06,
WC1,2006-10-22,
WC2,2006-10-22,
WC3,2006-10-22,
WC6,2006-10-22,
WC4,2006-10-22,
WC5,2006-10-22,
WC26,2006-10-22,
SW4,2006-10-22,
NW6,2006-10-22,
NW7,2006-10-22,
NB1,2006-10-22,
WC20,2006-10-22,
WC19,2006-10-22,
SW3,2006-10-22,
WC18,2006-10-22,
WC17,2006-10-22,
SW5,2006-10-22,
SW6,2006-10-22,
WC12,2006-10-22,
WC8,2006-10-22,
WC11,2006-10-22,
WC25,2006-10-22,
WC16,2006-10-22,
WC15,2006-10-22,
NW1,2006-10-22,
NW2,2006-10-22,
NW3,2006-10-22,
NW4,2006-10-22,
NW5,2006-10-22,
WC23,2006-10-22,
WC22,2006-10-22,
WC24,2006-10-22,
NC2,2006-10-22,-0.47499769972626804
NC1,2006-10-22,-0.36932301175331045
WC21,2006-10-22,
WC13,2006-10-22,
WC9,2006-10-22,
SW1,2006-10-22,
SW2,2006-10-22,
WC10,2006-10-22,
WC14,2006-10-22,
WC7,2006-10-22,
WC27,2006-10-22,
WC1,2006-11-07,
WC2,2006-11-07,
WC3,2006-11-07,
WC6,2006-11-07,
WC4,2006-11-07,
WC5,2006-11-07,
WC26,2006-11-07,
SW4,2006-11-07,
NW6,2006-11-07,
NW7,2006-11-07,
NB1,2006-11-07,
WC20,2006-11-07,
WC19,2006-11-07,
SW3,2006-11-07,
WC18,2006-11-07,
WC17,2006-11-07,
SW5,2006-11-07,
SW6,2006-11-07,
WC12,2006-11-07,
WC8,2006-11-07,
WC11,2006-11-07,
WC25,2006-11-07,
WC16,2006-11-07,
WC15,2006-11-07,
NW1,2006-11-07,
NW2,2006-11-07,
NW3,2006-11-07,
NW4,2006-11-07,
NW5,2006-11-07,
WC23,2006-11-07,
WC22,2006-11-07,
WC24,2006-11-07,
NC2,2006-11-07,
NC1,2006-11-07,
WC21,2006-11-07,
WC13,2006-11-07,
WC9,2006-11-07,
SW1,2006-11-07,
SW2,2006-11-07,
WC10,2006-11-07,
WC14,2006-11-07,
WC7,2006-11-07,
WC27,2006-11-07,
WC1,2006-11-23,
WC2,2006-11-23,
WC3,2006-11-23,
WC6,2006-11-23,
WC4,2006-11-23,
WC5,2006-11-23,
WC26,2006-11-23,
SW4,2006-11-23,
NW6,2006-11-23,
NW7,2006-11-23,
NB1,2006-11-23,
WC20,2006-11-23,
WC19,2006-11-23,
SW3,2006-11-23,
WC18,2006-11-23,
WC17,2006-11-23,
SW5,2006-11-23,
SW6,2006-11-23,
WC12,2006-11-23,
WC8,2006-11-23,
WC11,2006-11-23,
WC25,2006-11-23,
WC16,2006-11-23,
WC15,2006-11-23,
NW1,2006-11-23,
NW2,2006-11-23,
NW3,2006-11-23,
NW4,2006-11-23,
NW5,2006-11-23,
WC23,2006-11-23,
WC22,2006-11-23,
WC24,2006-11-23,
NC2,2006-11-23,
NC1,2006-11-23,
WC21,2006-11-23,
WC13,2006-11-23,
WC9,2006-11-23,
SW1,2006-11-23,
SW2,2006-11-23,
WC10,2006-11-23,
WC14,2006-11-23,
WC7,2006-11-23,
WC27,2006-11-23,
WC1,2006-12-09,
WC2,2006-12-09,
WC3,2006-12-09,
WC6,2006-12-09,
WC4,2006-12-09,
WC5,2006-12-09,
WC26,2006-12-09,
SW4,2006-12-09,
NW6,2006-12-09,
NW7,2006-12-09,
NB1,2006-12-09,
WC20,2006-12-09,
WC19,2006-12-09,
SW3,2006-12-09,
WC18,2006-12-09,
WC17,2006-12-09,
SW5,2006-12-09,
SW6,2006-12-09,
WC12,2006-12-09,
WC8,2006-12-09,
WC11,2006-12-09,
WC25,2006-12-09,
WC16,2006-12-09,
WC15,2006-12-09,
NW1,2006-12-09,
NW2,2006-12-09,
NW3,2006-12-09,
NW4,2006-12-09,
NW5,2006-12-09,
WC23,2006-12-09,
WC22,2006-12-09,
WC24,2006-12-09,
NC2,2006-12-09,-0.5213012737926749
NC1,2006-12-09,-0.4906079448121993
WC21,2006-12-09,
WC13,2006-12-09,
WC9,2006-12-09,
SW1,2006-12-09,
SW2,2006-12-09,
WC10,2006-12-09,
WC14,2006-12-09,
WC7,2006-12-09,
WC27,2006-12-09,
WC1,2006-12-25,
WC2,2006-12-25,
WC3,2006-12-25,
WC6,2006-12-25,
WC4,2006-12-25,
WC5,2006-12-25,
WC26,2006-12-25,
SW4,2006-12-25,
NW6,2006-12-25,
NW7,2006-12-25,
NB1,2006-12-25,
WC20,2006-12-25,
WC19,2006-12-25,
SW3,2006-12-25,
WC18,2006-12-25,
WC17,2006-12-25,
SW5,2006-12-25,
SW6,2006-12-25,
WC12,2006-12-25,
WC8,2006-12-25,
WC11,2006-12-25,
WC25,2006-12-25,
WC16,2006-12-25,
WC15,2006-12-25,
NW1,2006-12-25,
NW2,2006-12-25,
NW3,2006-12-25,
NW4,2006-12-25,
NW5,2006-12-25,
WC23,2006-12-25,
WC22,2006-12-25,
WC24,2006-12-25,
NC2,2006-12-25,-0.5331501884408346
NC1,2006-12-25,-0.5336763672421805
WC21,2006-12-25,
WC13,2006-12-25,
WC9,2006-12-25,
SW1,2006-12-25,
SW2,2006-12-25,
WC10,2006-12-25,
WC14,2006-12-25,
WC7,2006-12-25,
WC27,2006-12-25,
WC1,2007-01-26,
WC2,2007-01-26,
WC3,2007-01-26,
WC6,2007-01-26,
WC4,2007-01-26,
WC5,2007-01-26,
WC26,2007-01-26,
SW4,2007-01-26,
NW6,2007-01-26,
NW7,2007-01-26,
NB1,2007-01-26,
WC20,2007-01-26,
WC19,2007-01-26,
SW3,2007-01-26,
WC18,2007-01-26,
WC17,2007-01-26,
SW5,2007-01-26,
SW6,2007-01-26,
WC12,2007-01-26,
WC8,2007-01-26,
WC11,2007-01-26,
WC25,2007-01-26,
WC16,2007-01-26,
WC15,2007-01-26,
NW1,2007-01-26,
NW2,2007-01-26,
NW3,2007-01-26,
NW4,2007-01-26,
NW5,2007-01-26,
WC23,2007-01-26,
WC22,2007-01-26,
WC24,2007-01-26,
NC2,2007-01-26,0.7287422690048461
NC1,2007-01-26,0.8343576569958088
WC21,2007-01-26,
WC13,2007-01-26,
WC9,2007-01-26,
SW1,2007-01-26,
SW2,2007-01-26,
WC10,2007-01-26,
WC14,2007-01-26,
WC7,2007-01-26,
WC27,2007-01-26,
WC1,2007-02-27,
WC2,2007-02-27,
WC3,2007-02-27,
WC6,2007-02-27,
WC4,2007-02-27,
WC5,2007-02-27,
WC26,2007-02-27,
SW4,2007-02-27,
NW6,2007-02-27,
NW7,2007-02-27,
NB1,2007-02-27,
WC20,2007-02-27,
WC19,2007-02-27,
SW3,2007-02-27,
WC18,2007-02-27,
WC17,2007-02-27,
SW5,2007-02-27,
SW6,2007-02-27,
WC12,2007-02-27,
WC8,2007-02-27,
WC11,2007-02-27,
WC25,2007-02-27,
WC16,2007-02-27,
WC15,2007-02-27,
NW1,2007-02-27,
NW2,2007-02-27,
NW3,2007-02-27,
NW4,2007-02-27,
NW5,2007-02-27,
WC23,2007-02-27,
WC22,2007-02-27,
WC24,2007-02-27,
NC2,2007-02-27,-0.5150235277321527
NC1,2007-02-27,-0.46505850303724094
WC21,2007-02-27,
WC13,2007-02-27,
WC9,2007-02-27,
SW1,2007-02-27,
SW2,2007-02-27,
WC10,2007-02-27,
WC14,2007-02-27,
WC7,2007-02-27,
WC27,2007-02-27,
WC1,2007-04-16,
WC2,2007-04-16,
WC3,2007-04-16,
WC6,2007-04-16,
WC4,2007-04-16,
WC5,2007-04-16,
WC26,2007-04-16,
SW4,2007-04-16,
NW6,2007-04-16,
NW7,2007-04-16,
NB1,2007-04-16,
WC20,2007-04-16,
WC19,2007-04-16,
SW3,2007-04-16,
WC18,2007-04-16,
WC17,2007-04-16,
SW5,2007-04-16,
SW6,2007-04-16,
WC12,2007-04-16,
WC8,2007-04-16,
WC11,2007-04-16,
WC25,2007-04-16,
WC16,2007-04-16,
WC15,2007-04-16,
NW1,2007-04-16,
NW2,2007-04-16,
NW3,2007-04-16,
NW4,2007-04-16,
NW5,2007-04-16,
WC23,2007-04-16,
WC22,2007-04-16,
WC24,2007-04-16,
NC2,2007-04-16,-0.5652337612021272
NC1,2007-04-16,-0.46797493002530716
WC21,2007-04-16,
WC13,2007-04-16,
WC9,2007-04-16,
SW1,2007-04-16,
SW2,2007-04-16,
WC10,2007-04-16,
WC14,2007-04-16,
WC7,2007-04-16,
WC27,2007-04-16,
WC1,2007-05-18,
WC2,2007-05-18,
WC3,2007-05-18,
WC6,2007-05-18,
WC4,2007-05-18,
WC5,2007-05-18,
WC26,2007-05-18,
SW4,2007-05-18,
NW6,2007-05-18,
NW7,2007-05-18,
NB1,2007-05-18,
WC20,2007-05-18,
WC19,2007-05-18,
SW3,2007-05-18,
WC18,2007-05-18,
WC17,2007-05-18,
SW5,2007-05-18,
SW6,2007-05-18,
WC12,2007-05-18,
WC8,2007-05-18,
WC11,2007-05-18,
WC25,2007-05-18,
WC16,2007-05-18,
WC15,2007-05-18,
NW1,2007-05-18,
NW2,2007-05-18,
NW3,2007-05-18,
NW4,2007-05-18,
NW5,2007-05-18,
WC23,2007-05-18,
WC22,2007-05-18,
WC24,2007-05-18,
NC2,2007-05-18,-0.5228606358210329
NC1,2007-05-18,-0.45918978951426337
WC21,2007-05-18,
WC13,2007-05-18,
WC9,2007-05-18,
SW1,2007-05-18,
SW2,2007-05-18,
WC10,2007-05-18,
WC14,2007-05-18,
WC7,2007-05-18,
WC27,2007-05-18,
WC1,2007-06-19,
WC2,2007-06-19,
WC3,2007-06-19,
WC6,2007-06-19,
WC4,2007-06-19,
WC5,2007-06-19,
WC26,2007-06-19,
SW4,2007-06-19,
NW6,2007-06-19,
NW7,2007-06-19,
NB1,2007-06-19,
WC20,2007-06-19,
WC19,2007-06-19,
SW3,2007-06-19,
WC18,2007-06-19,
WC17,2007-06-19,
SW5,2007-06-19,
SW6,2007-06-19,
WC12,2007-06-19,
WC8,2007-06-19,
WC11,2007-06-19,
WC25,2007-06-19,
WC16,2007-06-19,
WC15,2007-06-19,
NW1,2007-06-19,
NW2,2007-06-19,
NW3,2007-06-19,
NW4,2007-06-19,
NW5,2007-06-19,
WC23,2007-06-19,
WC22,2007-06-19,
WC24,2007-06-19,
NC2,2007-06-19,-0.3987607930023676
NC1,2007-06-19,-0.3944356464053188
WC21,2007-06-19,
WC13,2007-06-19,
WC9,2007-06-19,
SW1,2007-06-19,
SW2,2007-06-19,
WC10,2007-06-19,
WC14,2007-06-19,
WC7,2007-06-19,
WC27,2007-06-19,
WC1,2007-07-05,
WC2,2007-07-05,
WC3,2007-07-05,
WC6,2007-07-05,
WC4,2007-07-05,
WC5,2007-07-05,
WC26,2007-07-05,
SW4,2007-07-05,
NW6,2007-07-05,
NW7,2007-07-05,
NB1,2007-07-05,
WC20,2007-07-05,
WC19,2007-07-05,
SW3,2007-07-05,
WC18,2007-07-05,
WC17,2007-07-05,
SW5,2007-07-05,
SW6,2007-07-05,
WC12,2007-07-05,
WC8,2007-07-05,
WC11,2007-07-05,
WC25,2007-07-05,
WC16,2007-07-05,
WC15,2007-07-05,
NW1,2007-07-05,
NW2,2007-07-05,
NW3,2007-07-05,
NW4,2007-07-05,
NW5,2007-07-05,
WC23,2007-07-05,
WC22,2007-07-05,
WC24,2007-07-05,
NC2,2007-07-05,-0.5945914689791133
NC1,2007-07-05,-0.5499870069548161
WC21,2007-07-05,
WC13,2007-07-05,
WC9,2007-07-05,
SW1,2007-07-05,
SW2,2007-07-05,
WC10,2007-07-05,
WC14,2007-07-05,
WC7,2007-07-05,
WC27,2007-07-05,
WC1,2007-07-21,
WC2,2007-07-21,
WC3,2007-07-21,
WC6,2007-07-21,
WC4,2007-07-21,
WC5,2007-07-21,
WC26,2007-07-21,
SW4,2007-07-21,
NW6,2007-07-21,
NW7,2007-07-21,
NB1,2007-07-21,
WC20,2007-07-21,
WC19,2007-07-21,
SW3,2007-07-21,
WC18,2007-07-21,
WC17,2007-07-21,
SW5,2007-07-21,
SW6,2007-07-21,
WC12,2007-07-21,
WC8,2007-07-21,
WC11,2007-07-21,
WC25,2007-07-21,
WC16,2007-07-21,
WC15,2007-07-21,
NW1,2007-07-21,
NW2,2007-07-21,
NW3,2007-07-21,
NW4,2007-07-21,
NW5,2007-07-21,
WC23,2007-07-21,
WC22,2007-07-21,
WC24,2007-07-21,
NC2,2007-07-21,-0.5334055876318908
NC1,2007-07-21,-0.5096494193897888
WC21,2007-07-21,
WC13,2007-07-21,
WC9,2007-07-21,
SW1,2007-07-21,
SW2,2007-07-21,
WC10,2007-07-21,
WC14,2007-07-21,
WC7,2007-07-21,
WC27,2007-07-21,
WC1,2007-08-06,
WC2,2007-08-06,
WC3,2007-08-06,
WC6,2007-08-06,
WC4,2007-08-06,
WC5,2007-08-06,
WC26,2007-08-06,
SW4,2007-08-06,
NW6,2007-08-06,
NW7,2007-08-06,
NB1,2007-08-06,
WC20,2007-08-06,
WC19,2007-08-06,
SW3,2007-08-06,
WC18,2007-08-06,
WC17,2007-08-06,
SW5,2007-08-06,
SW6,2007-08-06,
WC12,2007-08-06,
WC8,2007-08-06,
WC11,2007-08-06,
WC25,2007-08-06,
WC16,2007-08-06,
WC15,2007-08-06,
NW1,2007-08-06,
NW2,2007-08-06,
NW3,2007-08-06,
NW4,2007-08-06,
NW5,2007-08-06,
WC23,2007-08-06,
WC22,2007-08-06,
WC24,2007-08-06,
NC2,2007-08-06,-0.600349511538758
NC1,2007-08-06,-0.6107690180413202
WC21,2007-08-06,
WC13,2007-08-06,
WC9,2007-08-06,
SW1,2007-08-06,
SW2,2007-08-06,
WC10,2007-08-06,
WC14,2007-08-06,
WC7,2007-08-06,
WC27,2007-08-06,
WC1,2007-08-22,
WC2,2007-08-22,
WC3,2007-08-22,
WC6,2007-08-22,
WC4,2007-08-22,
WC5,2007-08-22,
WC26,2007-08-22,
SW4,2007-08-22,
NW6,2007-08-22,
NW7,2007-08-22,
NB1,2007-08-22,
WC20,2007-08-22,
WC19,2007-08-22,
SW3,2007-08-22,
WC18,2007-08-22,
WC17,2007-08-22,
SW5,2007-08-22,
SW6,2007-08-22,
WC12,2007-08-22,
WC8,2007-08-22,
WC11,2007-08-22,
WC25,2007-08-22,
WC16,2007-08-22,
WC15,2007-08-22,
NW1,2007-08-22,
NW2,2007-08-22,
NW3,2007-08-22,
NW4,2007-08-22,
NW5,2007-08-22,
WC23,2007-08-22,
WC22,2007-08-22,
WC24,2007-08-22,
NC2,2007-08-22,
NC1,2007-08-22,
WC21,2007-08-22,
WC13,2007-08-22,
WC9,2007-08-22,
SW1,2007-08-22,
SW2,2007-08-22,
WC10,2007-08-22,
WC14,2007-08-22,
WC7,2007-08-22,
WC27,2007-08-22,
WC1,2007-09-07,
WC2,2007-09-07,
WC3,2007-09-07,
WC6,2007-09-07,
WC4,2007-09-07,
WC5,2007-09-07,
WC26,2007-09-07,
SW4,2007-09-07,
NW6,2007-09-07,
NW7,2007-09-07,
NB1,2007-09-07,
WC20,2007-09-07,
WC19,2007-09-07,
SW3,2007-09-07,
WC18,2007-09-07,
WC17,2007-09-07,
SW5,2007-09-07,
SW6,2007-09-07,
WC12,2007-09-07,
WC8,2007-09-07,
WC11,2007-09-07,
WC25,2007-09-07,
WC16,2007-09-07,
WC15,2007-09-07,
NW1,2007-09-07,
NW2,2007-09-07,
NW3,2007-09-07,
NW4,2007-09-07,
NW5,2007-09-07,
WC23,2007-09-07,
WC22,2007-09-07,
WC24,2007-09-07,
NC2,2007-09-07,-0.6050132555782798
NC1,2007-09-07,-0.5939800001616127
WC21,2007-09-07,
WC13,2007-09-07,
WC9,2007-09-07,
SW1,2007-09-07,
SW2,2007-09-07,
WC10,2007-09-07,
WC14,2007-09-07,
WC7,2007-09-07,
WC27,2007-09-07,
WC1,2007-09-23,
WC2,2007-09-23,
WC3,2007-09-23,
WC6,2007-09-23,
WC4,2007-09-23,
WC5,2007-09-23,
WC26,2007-09-23,
SW4,2007-09-23,
NW6,2007-09-23,
NW7,2007-09-23,
NB1,2007-09-23,
WC20,2007-09-23,
WC19,2007-09-23,
