FieldID,date,NDVI
WC4,2014-01-13,
WC5,2014-01-13,
WC26,2014-01-13,
SW4,2014-01-13,
NW6,2014-01-13,
NW7,2014-01-13,
NB1,2014-01-13,
WC20,2014-01-13,
WC19,2014-01-13,
SW3,2014-01-13,
WC18,2014-01-13,
WC17,2014-01-13,
SW5,2014-01-13,
SW6,2014-01-13,
WC12,2014-01-13,
WC8,2014-01-13,
WC11,2014-01-13,
WC25,2014-01-13,
WC16,2014-01-13,
WC15,2014-01-13,
NW1,2014-01-13,
NW2,2014-01-13,
NW3,2014-01-13,
NW4,2014-01-13,
NW5,2014-01-13,
WC23,2014-01-13,
WC22,2014-01-13,
WC24,2014-01-13,
NC2,2014-01-13,
NC1,2014-01-13,0.2247005213010114
WC21,2014-01-13,
WC13,2014-01-13,
WC9,2014-01-13,
SW1,2014-01-13,
SW2,2014-01-13,
WC10,2014-01-13,
WC14,2014-01-13,
WC7,2014-01-13,
WC27,2014-01-13,
WC1,2014-01-29,
WC2,2014-01-29,
WC3,2014-01-29,
WC6,2014-01-29,
WC4,2014-01-29,
WC5,2014-01-29,
WC26,2014-01-29,
SW4,2014-01-29,
NW6,2014-01-29,
NW7,2014-01-29,
NB1,2014-01-29,
WC20,2014-01-29,
WC19,2014-01-29,
SW3,2014-01-29,
WC18,2014-01-29,
WC17,2014-01-29,
SW5,2014-01-29,
SW6,2014-01-29,
WC12,2014-01-29,
WC8,2014-01-29,
WC11,2014-01-29,
WC25,2014-01-29,
WC16,2014-01-29,
WC15,2014-01-29,
NW1,2014-01-29,
NW2,2014-01-29,
NW3,2014-01-29,
NW4,2014-01-29,
NW5,2014-01-29,
WC23,2014-01-29,
WC22,2014-01-29,
WC24,2014-01-29,
NC2,2014-01-29,
NC1,2014-01-29,0.2074775643880461
WC21,2014-01-29,
WC13,2014-01-29,
WC9,2014-01-29,
SW1,2014-01-29,
SW2,2014-01-29,
WC10,2014-01-29,
WC14,2014-01-29,
WC7,2014-01-29,
WC27,2014-01-29,
WC1,2014-07-08,
WC2,2014-07-08,
WC3,2014-07-08,
WC6,2014-07-08,
WC4,2014-07-08,
WC5,2014-07-08,
WC26,2014-07-08,
SW4,2014-07-08,
NW6,2014-07-08,
NW7,2014-07-08,
NB1,2014-07-08,
WC20,2014-07-08,
WC19,2014-07-08,
SW3,2014-07-08,
WC18,2014-07-08,
WC17,2014-07-08,
SW5,2014-07-08,
SW6,2014-07-08,
WC12,2014-07-08,
WC8,2014-07-08,
WC11,2014-07-08,
WC25,2014-07-08,
WC16,2014-07-08,
WC15,2014-07-08,
NW1,2014-07-08,
NW2,2014-07-08,
NW3,2014-07-08,
NW4,2014-07-08,
NW5,2014-07-08,
WC23,2014-07-08,
WC22,2014-07-08,
WC24,2014-07-08,
NC2,2014-07-08,
NC1,2014-07-08,0.7160666507242868
WC21,2014-07-08,
WC13,2014-07-08,
WC9,2014-07-08,
SW1,2014-07-08,
SW2,2014-07-08,
WC10,2014-07-08,
WC14,2014-07-08,
WC7,2014-07-08,
WC27,2014-07-08,
WC1,2014-09-26,
WC2,2014-09-26,
WC3,2014-09-26,
WC6,2014-09-26,
WC4,2014-09-26,
WC5,2014-09-26,
WC26,2014-09-26,
SW4,2014-09-26,
NW6,2014-09-26,
NW7,2014-09-26,
NB1,2014-09-26,
WC20,2014-09-26,
WC19,2014-09-26,
SW3,2014-09-26,
WC18,2014-09-26,
WC17,2014-09-26,
SW5,2014-09-26,
SW6,2014-09-26,
WC12,2014-09-26,
WC8,2014-09-26,
WC11,2014-09-26,
WC25,2014-09-26,
WC16,2014-09-26,
WC15,2014-09-26,
NW1,2014-09-26,
NW2,2014-09-26,
NW3,2014-09-26,
NW4,2014-09-26,
NW5,2014-09-26,
WC23,2014-09-26,
WC22,2014-09-26,
WC24,2014-09-26,
NC2,2014-09-26,
NC1,2014-09-26,0.55948723857123
WC21,2014-09-26,
WC13,2014-09-26,
WC9,2014-09-26,
SW1,2014-09-26,
SW2,2014-09-26,
WC10,2014-09-26,
WC14,2014-09-26,
WC7,2014-09-26,
WC27,2014-09-26,
WC1,2015-01-16,
WC2,2015-01-16,
WC3,2015-01-16,
WC6,2015-01-16,
WC4,2015-01-16,
WC5,2015-01-16,
WC26,2015-01-16,
SW4,2015-01-16,
NW6,2015-01-16,
NW7,2015-01-16,
NB1,2015-01-16,
WC20,2015-01-16,
WC19,2015-01-16,
SW3,2015-01-16,
WC18,2015-01-16,
WC17,2015-01-16,
SW5,2015-01-16,
SW6,2015-01-16,
WC12,2015-01-16,
WC8,2015-01-16,
WC11,2015-01-16,
WC25,2015-01-16,
WC16,2015-01-16,
WC15,2015-01-16,
NW1,2015-01-16,
NW2,2015-01-16,
NW3,2015-01-16,
NW4,2015-01-16,
NW5,2015-01-16,
WC23,2015-01-16,
WC22,2015-01-16,
WC24,2015-01-16,
NC2,2015-01-16,
NC1,2015-01-16,0.21912273812873473
WC21,2015-01-16,
WC13,2015-01-16,
WC9,2015-01-16,
SW1,2015-01-16,
SW2,2015-01-16,
WC10,2015-01-16,
WC14,2015-01-16,
WC7,2015-01-16,
WC27,2015-01-16,
WC1,2015-03-05,
WC2,2015-03-05,
WC3,2015-03-05,
WC6,2015-03-05,
WC4,2015-03-05,
WC5,2015-03-05,
WC26,2015-03-05,
SW4,2015-03-05,
NW6,2015-03-05,
NW7,2015-03-05,
NB1,2015-03-05,
WC20,2015-03-05,
WC19,2015-03-05,
SW3,2015-03-05,
WC18,2015-03-05,
WC17,2015-03-05,
SW5,2015-03-05,
SW6,2015-03-05,
WC12,2015-03-05,
WC8,2015-03-05,
WC11,2015-03-05,
WC25,2015-03-05,
WC16,2015-03-05,
WC15,2015-03-05,
NW1,2015-03-05,
NW2,2015-03-05,
NW3,2015-03-05,
NW4,2015-03-05,
NW5,2015-03-05,
WC23,2015-03-05,
WC22,2015-03-05,
WC24,2015-03-05,
NC2,2015-03-05,
NC1,2015-03-05,0.21184226366260447
WC21,2015-03-05,
WC13,2015-03-05,
WC9,2015-03-05,
SW1,2015-03-05,
SW2,2015-03-05,
WC10,2015-03-05,
WC14,2015-03-05,
WC7,2015-03-05,
WC27,2015-03-05,
WC1,2015-03-21,
WC2,2015-03-21,
WC3,2015-03-21,
WC6,2015-03-21,
WC4,2015-03-21,
WC5,2015-03-21,
WC26,2015-03-21,
SW4,2015-03-21,
NW6,2015-03-21,
NW7,2015-03-21,
NB1,2015-03-21,
WC20,2015-03-21,
WC19,2015-03-21,
SW3,2015-03-21,
WC18,2015-03-21,
WC17,2015-03-21,
SW5,2015-03-21,
SW6,2015-03-21,
WC12,2015-03-21,
WC8,2015-03-21,
WC11,2015-03-21,
WC25,2015-03-21,
WC16,2015-03-21,
WC15,2015-03-21,
NW1,2015-03-21,
NW2,2015-03-21,
NW3,2015-03-21,
NW4,2015-03-21,
NW5,2015-03-21,
WC23,2015-03-21,
WC22,2015-03-21,
WC24,2015-03-21,
NC2,2015-03-21,
NC1,2015-03-21,0.21745493112971023
WC21,2015-03-21,
WC13,2015-03-21,
WC9,2015-03-21,
SW1,2015-03-21,
SW2,2015-03-21,
WC10,2015-03-21,
WC14,2015-03-21,
WC7,2015-03-21,
WC27,2015-03-21,
WC1,2015-04-22,
WC2,2015-04-22,
WC3,2015-04-22,
WC6,2015-04-22,
WC4,2015-04-22,
WC5,2015-04-22,
WC26,2015-04-22,
SW4,2015-04-22,
NW6,2015-04-22,
NW7,2015-04-22,
NB1,2015-04-22,
WC20,2015-04-22,
WC19,2015-04-22,
SW3,2015-04-22,
WC18,2015-04-22,
WC17,2015-04-22,
SW5,2015-04-22,
SW6,2015-04-22,
WC12,2015-04-22,
WC8,2015-04-22,
WC11,2015-04-22,
WC25,2015-04-22,
WC16,2015-04-22,
WC15,2015-04-22,
NW1,2015-04-22,
NW2,2015-04-22,
NW3,2015-04-22,
NW4,2015-04-22,
NW5,2015-04-22,
WC23,2015-04-22,
WC22,2015-04-22,
WC24,2015-04-22,
NC2,2015-04-22,
NC1,2015-04-22,0.22429187146810314
WC21,2015-04-22,
WC13,2015-04-22,
WC9,2015-04-22,
SW1,2015-04-22,
SW2,2015-04-22,
WC10,2015-04-22,
WC14,2015-04-22,
WC7,2015-04-22,
WC27,2015-04-22,
WC1,2015-06-09,
WC2,2015-06-09,
WC3,2015-06-09,
WC6,2015-06-09,
WC4,2015-06-09,
WC5,2015-06-09,
WC26,2015-06-09,
SW4,2015-06-09,
NW6,2015-06-09,
NW7,2015-06-09,
NB1,2015-06-09,
WC20,2015-06-09,
WC19,2015-06-09,
SW3,2015-06-09,
WC18,2015-06-09,
WC17,2015-06-09,
SW5,2015-06-09,
SW6,2015-06-09,
WC12,2015-06-09,
WC8,2015-06-09,
WC11,2015-06-09,
WC25,2015-06-09,
WC16,2015-06-09,
WC15,2015-06-09,
NW1,2015-06-09,
NW2,2015-06-09,
NW3,2015-06-09,
NW4,2015-06-09,
NW5,2015-06-09,
WC23,2015-06-09,
WC22,2015-06-09,
WC24,2015-06-09,
NC2,2015-06-09,
NC1,2015-06-09,0.4131398555447859
WC21,2015-06-09,
WC13,2015-06-09,
WC9,2015-06-09,
SW1,2015-06-09,
SW2,2015-06-09,
WC10,2015-06-09,
WC14,2015-06-09,
WC7,2015-06-09,
WC27,2015-06-09,
WC1,2015-08-12,
WC2,2015-08-12,
WC3,2015-08-12,
WC6,2015-08-12,
WC4,2015-08-12,
WC5,2015-08-12,
WC26,2015-08-12,
SW4,2015-08-12,
NW6,2015-08-12,
NW7,2015-08-12,
NB1,2015-08-12,
WC20,2015-08-12,
WC19,2015-08-12,
SW3,2015-08-12,
WC18,2015-08-12,
WC17,2015-08-12,
SW5,2015-08-12,
SW6,2015-08-12,
WC12,2015-08-12,
WC8,2015-08-12,
WC11,2015-08-12,
WC25,2015-08-12,
WC16,2015-08-12,
WC15,2015-08-12,
NW1,2015-08-12,
NW2,2015-08-12,
NW3,2015-08-12,
NW4,2015-08-12,
NW5,2015-08-12,
WC23,2015-08-12,
WC22,2015-08-12,
WC24,2015-08-12,
NC2,2015-08-12,
NC1,2015-08-12,0.7740189871807497
WC21,2015-08-12,
WC13,2015-08-12,
WC9,2015-08-12,
SW1,2015-08-12,
SW2,2015-08-12,
WC10,2015-08-12,
WC14,2015-08-12,
WC7,2015-08-12,
WC27,2015-08-12,
WC1,2015-09-13,
WC2,2015-09-13,
WC3,2015-09-13,
WC6,2015-09-13,
WC4,2015-09-13,
WC5,2015-09-13,
WC26,2015-09-13,
SW4,2015-09-13,
NW6,2015-09-13,
NW7,2015-09-13,
NB1,2015-09-13,
WC20,2015-09-13,
WC19,2015-09-13,
SW3,2015-09-13,
WC18,2015-09-13,
WC17,2015-09-13,
SW5,2015-09-13,
SW6,2015-09-13,
WC12,2015-09-13,
WC8,2015-09-13,
WC11,2015-09-13,
WC25,2015-09-13,
WC16,2015-09-13,
WC15,2015-09-13,
NW1,2015-09-13,
NW2,2015-09-13,
NW3,2015-09-13,
NW4,2015-09-13,
NW5,2015-09-13,
WC23,2015-09-13,
WC22,2015-09-13,
WC24,2015-09-13,
NC2,2015-09-13,
NC1,2015-09-13,0.5041416335009395
WC21,2015-09-13,
WC13,2015-09-13,
WC9,2015-09-13,
SW1,2015-09-13,
SW2,2015-09-13,
WC10,2015-09-13,
WC14,2015-09-13,
WC7,2015-09-13,
WC27,2015-09-13,
WC1,2015-12-18,
WC2,2015-12-18,
WC3,2015-12-18,
WC6,2015-12-18,
WC4,2015-12-18,
WC5,2015-12-18,
WC26,2015-12-18,
SW4,2015-12-18,
NW6,2015-12-18,
NW7,2015-12-18,
NB1,2015-12-18,
WC20,2015-12-18,
WC19,2015-12-18,
SW3,2015-12-18,
WC18,2015-12-18,
WC17,2015-12-18,
SW5,2015-12-18,
SW6,2015-12-18,
WC12,2015-12-18,
WC8,2015-12-18,
WC11,2015-12-18,
WC25,2015-12-18,
WC16,2015-12-18,
WC15,2015-12-18,
NW1,2015-12-18,
NW2,2015-12-18,
NW3,2015-12-18,
NW4,2015-12-18,
NW5,2015-12-18,
WC23,2015-12-18,
WC22,2015-12-18,
WC24,2015-12-18,
NC2,2015-12-18,
NC1,2015-12-18,0.20225507989450506
WC21,2015-12-18,
WC13,2015-12-18,
WC9,2015-12-18,
SW1,2015-12-18,
SW2,2015-12-18,
WC10,2015-12-18,
WC14,2015-12-18,
WC7,2015-12-18,
WC27,2015-12-18,
WC1,2016-01-03,
WC2,2016-01-03,
WC3,2016-01-03,
WC6,2016-01-03,
WC4,2016-01-03,
WC5,2016-01-03,
WC26,2016-01-03,
SW4,2016-01-03,
NW6,2016-01-03,
NW7,2016-01-03,
NB1,2016-01-03,
WC20,2016-01-03,
WC19,2016-01-03,
SW3,2016-01-03,
WC18,2016-01-03,
WC17,2016-01-03,
SW5,2016-01-03,
SW6,2016-01-03,
WC12,2016-01-03,
WC8,2016-01-03,
WC11,2016-01-03,
WC25,2016-01-03,
WC16,2016-01-03,
WC15,2016-01-03,
NW1,2016-01-03,
NW2,2016-01-03,
NW3,2016-01-03,
NW4,2016-01-03,
NW5,2016-01-03,
WC23,2016-01-03,
WC22,2016-01-03,
WC24,2016-01-03,
NC2,2016-01-03,
NC1,2016-01-03,0.1725492276866094
WC21,2016-01-03,
WC13,2016-01-03,
WC9,2016-01-03,
SW1,2016-01-03,
SW2,2016-01-03,
WC10,2016-01-03,
WC14,2016-01-03,
WC7,2016-01-03,
WC27,2016-01-03,
WC1,2016-02-04,
WC2,2016-02-04,
WC3,2016-02-04,
WC6,2016-02-04,
WC4,2016-02-04,
WC5,2016-02-04,
WC26,2016-02-04,
SW4,2016-02-04,
NW6,2016-02-04,
NW7,2016-02-04,
NB1,2016-02-04,
WC20,2016-02-04,
WC19,2016-02-04,
SW3,2016-02-04,
WC18,2016-02-04,
WC17,2016-02-04,
SW5,2016-02-04,
SW6,2016-02-04,
WC12,2016-02-04,
WC8,2016-02-04,
WC11,2016-02-04,
WC25,2016-02-04,
WC16,2016-02-04,
WC15,2016-02-04,
NW1,2016-02-04,
NW2,2016-02-04,
NW3,2016-02-04,
NW4,2016-02-04,
NW5,2016-02-04,
WC23,2016-02-04,
WC22,2016-02-04,
WC24,2016-02-04,
NC2,2016-02-04,
NC1,2016-02-04,0.044001345826076614
WC21,2016-02-04,
WC13,2016-02-04,
WC9,2016-02-04,
SW1,2016-02-04,
SW2,2016-02-04,
WC10,2016-02-04,
WC14,2016-02-04,
WC7,2016-02-04,
WC27,2016-02-04,
WC1,2016-02-20,
WC2,2016-02-20,
WC3,2016-02-20,
WC6,2016-02-20,
WC4,2016-02-20,
WC5,2016-02-20,
WC26,2016-02-20,
SW4,2016-02-20,
NW6,2016-02-20,
NW7,2016-02-20,
NB1,2016-02-20,
WC20,2016-02-20,
WC19,2016-02-20,
SW3,2016-02-20,
WC18,2016-02-20,
WC17,2016-02-20,
SW5,2016-02-20,
SW6,2016-02-20,
WC12,2016-02-20,
WC8,2016-02-20,
WC11,2016-02-20,
WC25,2016-02-20,
WC16,2016-02-20,
WC15,2016-02-20,
NW1,2016-02-20,
NW2,2016-02-20,
NW3,2016-02-20,
NW4,2016-02-20,
NW5,2016-02-20,
WC23,2016-02-20,
WC22,2016-02-20,
WC24,2016-02-20,
NC2,2016-02-20,
NC1,2016-02-20,0.2008655460751756
WC21,2016-02-20,
WC13,2016-02-20,
WC9,2016-02-20,
SW1,2016-02-20,
SW2,2016-02-20,
WC10,2016-02-20,
WC14,2016-02-20,
WC7,2016-02-20,
WC27,2016-02-20,
WC1,2016-04-08,
WC2,2016-04-08,
WC3,2016-04-08,
WC6,2016-04-08,
WC4,2016-04-08,
WC5,2016-04-08,
WC26,2016-04-08,
SW4,2016-04-08,
NW6,2016-04-08,
NW7,2016-04-08,
NB1,2016-04-08,
WC20,2016-04-08,
WC19,2016-04-08,
SW3,2016-04-08,
WC18,2016-04-08,
WC17,2016-04-08,
SW5,2016-04-08,
SW6,2016-04-08,
WC12,2016-04-08,
WC8,2016-04-08,
WC11,2016-04-08,
WC25,2016-04-08,
WC16,2016-04-08,
WC15,2016-04-08,
NW1,2016-04-08,
NW2,2016-04-08,
NW3,2016-04-08,
NW4,2016-04-08,
NW5,2016-04-08,
WC23,2016-04-08,
WC22,2016-04-08,
WC24,2016-04-08,
NC2,2016-04-08,
NC1,2016-04-08,0.21675079857561003
WC21,2016-04-08,
WC13,2016-04-08,
WC9,2016-04-08,
SW1,2016-04-08,
SW2,2016-04-08,
WC10,2016-04-08,
WC14,2016-04-08,
WC7,2016-04-08,
WC27,2016-04-08,
WC1,2016-05-10,
WC2,2016-05-10,
WC3,2016-05-10,
WC6,2016-05-10,
WC4,2016-05-10,
WC5,2016-05-10,
WC26,2016-05-10,
SW4,2016-05-10,
NW6,2016-05-10,
NW7,2016-05-10,
NB1,2016-05-10,
WC20,2016-05-10,
WC19,2016-05-10,
SW3,2016-05-10,
WC18,2016-05-10,
WC17,2016-05-10,
SW5,2016-05-10,
SW6,2016-05-10,
WC12,2016-05-10,
WC8,2016-05-10,
WC11,2016-05-10,
WC25,2016-05-10,
WC16,2016-05-10,
WC15,2016-05-10,
NW1,2016-05-10,
NW2,2016-05-10,
NW3,2016-05-10,
NW4,2016-05-10,
NW5,2016-05-10,
WC23,2016-05-10,
WC22,2016-05-10,
WC24,2016-05-10,
NC2,2016-05-10,
NC1,2016-05-10,0.23696877457304807
WC21,2016-05-10,
WC13,2016-05-10,
WC9,2016-05-10,
SW1,2016-05-10,
SW2,2016-05-10,
WC10,2016-05-10,
WC14,2016-05-10,
WC7,2016-05-10,
WC27,2016-05-10,
WC1,2017-01-21,
WC2,2017-01-21,
WC3,2017-01-21,
WC6,2017-01-21,
WC4,2017-01-21,
WC5,2017-01-21,
WC26,2017-01-21,
SW4,2017-01-21,
NW6,2017-01-21,
NW7,2017-01-21,
NB1,2017-01-21,
WC20,2017-01-21,
WC19,2017-01-21,
SW3,2017-01-21,
WC18,2017-01-21,
WC17,2017-01-21,
SW5,2017-01-21,
SW6,2017-01-21,
WC12,2017-01-21,
WC8,2017-01-21,
WC11,2017-01-21,
WC25,2017-01-21,
WC16,2017-01-21,
WC15,2017-01-21,
NW1,2017-01-21,
NW2,2017-01-21,
NW3,2017-01-21,
NW4,2017-01-21,
NW5,2017-01-21,
WC23,2017-01-21,
WC22,2017-01-21,
WC24,2017-01-21,
NC2,2017-01-21,
NC1,2017-01-21,0.22319622718081558
WC21,2017-01-21,
WC13,2017-01-21,
WC9,2017-01-21,
SW1,2017-01-21,
SW2,2017-01-21,
WC10,2017-01-21,
WC14,2017-01-21,
WC7,2017-01-21,
WC27,2017-01-21,
WC1,2017-02-22,
WC2,2017-02-22,
WC3,2017-02-22,
WC6,2017-02-22,
WC4,2017-02-22,
WC5,2017-02-22,
WC26,2017-02-22,
SW4,2017-02-22,
NW6,2017-02-22,
NW7,2017-02-22,
NB1,2017-02-22,
WC20,2017-02-22,
WC19,2017-02-22,
SW3,2017-02-22,
WC18,2017-02-22,
WC17,2017-02-22,
SW5,2017-02-22,
SW6,2017-02-22,
WC12,2017-02-22,
WC8,2017-02-22,
WC11,2017-02-22,
WC25,2017-02-22,
WC16,2017-02-22,
WC15,2017-02-22,
NW1,2017-02-22,
NW2,2017-02-22,
NW3,2017-02-22,
NW4,2017-02-22,
NW5,2017-02-22,
WC23,2017-02-22,
WC22,2017-02-22,
WC24,2017-02-22,
NC2,2017-02-22,
NC1,2017-02-22,0.21619805117028143
WC21,2017-02-22,
WC13,2017-02-22,
WC9,2017-02-22,
SW1,2017-02-22,
SW2,2017-02-22,
WC10,2017-02-22,
WC14,2017-02-22,
WC7,2017-02-22,
WC27,2017-02-22,
WC1,2017-04-11,
WC2,2017-04-11,
WC3,2017-04-11,
WC6,2017-04-11,
WC4,2017-04-11,
WC5,2017-04-11,
WC26,2017-04-11,
SW4,2017-04-11,
NW6,2017-04-11,
NW7,2017-04-11,
NB1,2017-04-11,
WC20,2017-04-11,
WC19,2017-04-11,
SW3,2017-04-11,
WC18,2017-04-11,
WC17,2017-04-11,
SW5,2017-04-11,
SW6,2017-04-11,
WC12,2017-04-11,
WC8,2017-04-11,
WC11,2017-04-11,
WC25,2017-04-11,
WC16,2017-04-11,
WC15,2017-04-11,
NW1,2017-04-11,
NW2,2017-04-11,
NW3,2017-04-11,
NW4,2017-04-11,
NW5,2017-04-11,
WC23,2017-04-11,
WC22,2017-04-11,
WC24,2017-04-11,
NC2,2017-04-11,
NC1,2017-04-11,0.21638837243864845
WC21,2017-04-11,
WC13,2017-04-11,
WC9,2017-04-11,
SW1,2017-04-11,
SW2,2017-04-11,
WC10,2017-04-11,
WC14,2017-04-11,
WC7,2017-04-11,
WC27,2017-04-11,
WC1,2017-05-13,
WC2,2017-05-13,
WC3,2017-05-13,
WC6,2017-05-13,
WC4,2017-05-13,
WC5,2017-05-13,
WC26,2017-05-13,
SW4,2017-05-13,
NW6,2017-05-13,
NW7,2017-05-13,
NB1,2017-05-13,
WC20,2017-05-13,
WC19,2017-05-13,
SW3,2017-05-13,
WC18,2017-05-13,
WC17,2017-05-13,
SW5,2017-05-13,
SW6,2017-05-13,
WC12,2017-05-13,
WC8,2017-05-13,
WC11,2017-05-13,
WC25,2017-05-13,
WC16,2017-05-13,
WC15,2017-05-13,
NW1,2017-05-13,
NW2,2017-05-13,
NW3,2017-05-13,
NW4,2017-05-13,
NW5,2017-05-13,
WC23,2017-05-13,
WC22,2017-05-13,
WC24,2017-05-13,
NC2,2017-05-13,
NC1,2017-05-13,0.2369943574258684
WC21,2017-05-13,
WC13,2017-05-13,
WC9,2017-05-13,
SW1,2017-05-13,
SW2,2017-05-13,
WC10,2017-05-13,
WC14,2017-05-13,
WC7,2017-05-13,
WC27,2017-05-13,
WC1,2017-05-29,
WC2,2017-05-29,
WC3,2017-05-29,
WC6,2017-05-29,
WC4,2017-05-29,
WC5,2017-05-29,
WC26,2017-05-29,
SW4,2017-05-29,
NW6,2017-05-29,
NW7,2017-05-29,
NB1,2017-05-29,
WC20,2017-05-29,
WC19,2017-05-29,
SW3,2017-05-29,
WC18,2017-05-29,
WC17,2017-05-29,
SW5,2017-05-29,
SW6,2017-05-29,
WC12,2017-05-29,
WC8,2017-05-29,
WC11,2017-05-29,
WC25,2017-05-29,
WC16,2017-05-29,
WC15,2017-05-29,
NW1,2017-05-29,
NW2,2017-05-29,
NW3,2017-05-29,
NW4,2017-05-29,
NW5,2017-05-29,
